,year,electorate_id,electorate_name,party,votes,percentage
62,2008,2008_06,Coromandel,GRN,2773.0,0.07596427788735481
63,2008,2008_06,Coromandel,JPP,217.0,0.005944554021477098
64,2008,2008_06,Coromandel,LAB,9487.0,0.2598893271970195
65,2008,2008_06,Coromandel,MIN,685.0,0.01876506684198992
66,2008,2008_06,Coromandel,NAT,18855.0,0.5165187376725838
67,2008,2008_06,Coromandel,NZF,2312.0,0.06333552487398642
68,2008,2008_06,Coromandel,TPM,269.0,0.0073690554459785226
69,2008,2008_06,Coromandel,UNF,272.0,0.00745123822046899
70,2008,2008_07,Dunedin North,ACT,749.0,0.022683222289521503
71,2008,2008_07,Dunedin North,ALL,106.0,0.003210175651120533
72,2008,2008_07,Dunedin North,GRN,5221.0,0.15811629315566322
73,2008,2008_07,Dunedin North,JPP,310.0,0.00938824954572986
74,2008,2008_07,Dunedin North,LAB,14608.0,0.4423985463355542
75,2008,2008_07,Dunedin North,MIN,660.0,0.019987886129618413
76,2008,2008_07,Dunedin North,NAT,9692.0,0.293519079345851
77,2008,2008_07,Dunedin North,NZF,1132.0,0.034282253179890976
78,2008,2008_07,Dunedin North,TPM,230.0,0.006965475469412477
79,2008,2008_07,Dunedin North,UNF,312.0,0.009448818897637795
80,2008,2008_08,Dunedin South,ACT,785.0,0.02107269408353914
81,2008,2008_08,Dunedin South,ALL,72.0,0.001932782132502953
82,2008,2008_08,Dunedin South,GRN,2971.0,0.07975410716203157
83,2008,2008_08,Dunedin South,JPP,461.0,0.01237517448727585
84,2008,2008_08,Dunedin South,LAB,17408.0,0.4673037689251584
85,2008,2008_08,Dunedin South,MIN,677.0,0.01817352088478471
86,2008,2008_08,Dunedin South,NAT,12742.0,0.34204874906045313
87,2008,2008_08,Dunedin South,NZF,1700.0,0.045635133684097495
88,2008,2008_08,Dunedin South,TPM,160.0,0.004295071405562118
89,2008,2008_08,Dunedin South,UNF,276.0,0.007408998174594653
90,2008,2008_09,East Coast,ACT,816.0,0.025634581553154057
91,2008,2008_09,East Coast,ALL,19.0,0.0005968836391053028
92,2008,2008_09,East Coast,GRN,2025.0,0.0636152299572757
93,2008,2008_09,East Coast,JPP,199.0,0.006251570746418698
94,2008,2008_09,East Coast,LAB,10075.0,0.31650540336768035
95,2008,2008_09,East Coast,MIN,521.0,0.016367177682834883
96,2008,2008_09,East Coast,NAT,15160.0,0.47625031414928376
97,2008,2008_09,East Coast,NZF,1862.0,0.05849459663231968
98,2008,2008_09,East Coast,TPM,457.0,0.014356622266901231
99,2008,2008_09,East Coast,UNF,698.0,0.021927620005026387
100,2008,2008_10,East Coast Bays,ACT,2000.0,0.056642782293466254
101,2008,2008_10,East Coast Bays,ALL,14.0,0.0003964994760542638
102,2008,2008_10,East Coast Bays,GRN,1439.0,0.04075448186014897
103,2008,2008_10,East Coast Bays,JPP,214.0,0.0060607777054008894
104,2008,2008_10,East Coast Bays,LAB,7642.0,0.21643207114333457
105,2008,2008_10,East Coast Bays,MIN,914.0,0.025885751508114077
106,2008,2008_10,East Coast Bays,NAT,21681.0,0.6140360814523209
107,2008,2008_10,East Coast Bays,NZF,1001.0,0.02834971253787986
108,2008,2008_10,East Coast Bays,TPM,141.0,0.003993316151689371
109,2008,2008_10,East Coast Bays,UNF,263.0,0.007448525871590813
110,2008,2008_11,Epsom,ACT,2389.0,0.06223136836072833
111,2008,2008_11,Epsom,ALL,13.0,0.0003386386725364037
112,2008,2008_11,Epsom,GRN,2662.0,0.06934278048399281
113,2008,2008_11,Epsom,JPP,133.0,0.003464534111333976
114,2008,2008_11,Epsom,LAB,7711.0,0.20086483107140066
115,2008,2008_11,Epsom,MIN,414.0,0.010784339263851625
116,2008,2008_11,Epsom,NAT,24030.0,0.6259605616192139
117,2008,2008_11,Epsom,NZF,557.0,0.014509364661752065
118,2008,2008_11,Epsom,TPM,222.0,0.005782906561775509
119,2008,2008_11,Epsom,UNF,258.0,0.0067206751934147805
120,2008,2008_12,Hamilton East,ACT,1387.0,0.041002749283117035
121,2008,2008_12,Hamilton East,ALL,17.0,0.0005025571289206846
122,2008,2008_12,Hamilton East,GRN,2439.0,0.07210216690809117
123,2008,2008_12,Hamilton East,JPP,190.0,0.005616814970290005
124,2008,2008_12,Hamilton East,LAB,10420.0,0.3080379578443255
125,2008,2008_12,Hamilton East,MIN,735.0,0.02172820527980607
126,2008,2008_12,Hamilton East,NAT,16745.0,0.4950187719868744
127,2008,2008_12,Hamilton East,NZF,1113.0,0.032902710852277764
128,2008,2008_12,Hamilton East,TPM,323.0,0.009548585449493009
129,2008,2008_12,Hamilton East,UNF,458.0,0.013539480296804327
130,2008,2008_13,Hamilton West,ACT,1263.0,0.03736686390532545
131,2008,2008_13,Hamilton West,ALL,12.0,0.00035502958579881655
132,2008,2008_13,Hamilton West,GRN,1719.0,0.050857988165680476
133,2008,2008_13,Hamilton West,JPP,189.0,0.005591715976331361
134,2008,2008_13,Hamilton West,LAB,12048.0,0.3564497041420118
135,2008,2008_13,Hamilton West,MIN,841.0,0.024881656804733726
136,2008,2008_13,Hamilton West,NAT,15541.0,0.45979289940828405
137,2008,2008_13,Hamilton West,NZF,1449.0,0.0428698224852071
138,2008,2008_13,Hamilton West,TPM,360.0,0.010650887573964497
139,2008,2008_13,Hamilton West,UNF,378.0,0.011183431952662722
140,2008,2008_63,Hauraki-Waikato,ACT,113.0,0.006047955469920788
141,2008,2008_63,Hauraki-Waikato,ALL,2.0,0.00010704345964461572
142,2008,2008_63,Hauraki-Waikato,GRN,603.0,0.03227360308285164
143,2008,2008_63,Hauraki-Waikato,JPP,41.0,0.002194390922714622
144,2008,2008_63,Hauraki-Waikato,LAB,9819.0,0.5255298651252408
145,2008,2008_63,Hauraki-Waikato,MIN,532.0,0.02847356026546778
146,2008,2008_63,Hauraki-Waikato,NAT,1347.0,0.07209377007064868
147,2008,2008_63,Hauraki-Waikato,NZF,1022.0,0.05469920787839863
148,2008,2008_63,Hauraki-Waikato,TPM,5172.0,0.27681438664097624
149,2008,2008_63,Hauraki-Waikato,UNF,33.0,0.0017662170841361592
150,2008,2008_14,Helensville,ACT,2481.0,0.06707580837028225
151,2008,2008_14,Helensville,ALL,19.0,0.0005136801124689088
152,2008,2008_14,Helensville,GRN,1814.0,0.049042932843084246
153,2008,2008_14,Helensville,JPP,195.0,0.005271980101654591
154,2008,2008_14,Helensville,LAB,6826.0,0.18454633935330378
155,2008,2008_14,Helensville,MIN,683.0,0.01846544825348762
156,2008,2008_14,Helensville,NAT,23559.0,0.6369363036660538
157,2008,2008_14,Helensville,NZF,940.0,0.025413647669514438
158,2008,2008_14,Helensville,TPM,182.0,0.004920514761544285
159,2008,2008_14,Helensville,UNF,289.0,0.007813344868606034
160,2008,2008_15,Hunua,ACT,2859.0,0.08242993887671549
161,2008,2008_15,Hunua,ALL,16.0,0.0004613078076346442
162,2008,2008_15,Hunua,GRN,1168.0,0.03367546995732903
163,2008,2008_15,Hunua,JPP,194.0,0.005593357167570061
164,2008,2008_15,Hunua,LAB,6836.0,0.19709376081190175
165,2008,2008_15,Hunua,MIN,588.0,0.016953061930573176
166,2008,2008_15,Hunua,NAT,21032.0,0.6063891131357398
167,2008,2008_15,Hunua,NZF,1516.0,0.04370891477338254
168,2008,2008_15,Hunua,TPM,189.0,0.005449198477684235
169,2008,2008_15,Hunua,UNF,286.0,0.008245877061469266
170,2008,2008_16,Hutt South,ACT,950.0,0.02752665739452944
171,2008,2008_16,Hutt South,ALL,45.0,0.001303894297635605
172,2008,2008_16,Hutt South,GRN,2655.0,0.0769297635605007
173,2008,2008_16,Hutt South,JPP,305.0,0.008837505795085767
174,2008,2008_16,Hutt South,LAB,14769.0,0.42793810848400554
175,2008,2008_16,Hutt South,MIN,740.0,0.021441817338896614
176,2008,2008_16,Hutt South,NAT,13057.0,0.3783321743161799
177,2008,2008_16,Hutt South,NZF,1208.0,0.03500231803430691
178,2008,2008_16,Hutt South,TPM,293.0,0.008489800649049606
179,2008,2008_16,Hutt South,UNF,490.0,0.01419796012980992
180,2008,2008_64,Ikaroa-Rawhiti,ACT,47.0,0.0023731380964402927
181,2008,2008_64,Ikaroa-Rawhiti,ALL,3.0,0.00015147689977278465
182,2008,2008_64,Ikaroa-Rawhiti,GRN,625.0,0.03155768745266347
183,2008,2008_64,Ikaroa-Rawhiti,JPP,35.0,0.0017672304973491543
184,2008,2008_64,Ikaroa-Rawhiti,LAB,11328.0,0.5719767735420348
185,2008,2008_64,Ikaroa-Rawhiti,MIN,398.0,0.020095935369856096
186,2008,2008_64,Ikaroa-Rawhiti,NAT,962.0,0.04857359252713961
187,2008,2008_64,Ikaroa-Rawhiti,NZF,1064.0,0.05372380711941429
188,2008,2008_64,Ikaroa-Rawhiti,TPM,5326.0,0.268921989396617
189,2008,2008_64,Ikaroa-Rawhiti,UNF,17.0,0.0008583690987124463
190,2008,2008_17,Ilam,ACT,1422.0,0.038437626706311664
191,2008,2008_17,Ilam,ALL,35.0,0.000946073793755913
192,2008,2008_17,Ilam,GRN,3034.0,0.08201108257872686
193,2008,2008_17,Ilam,JPP,550.0,0.014866873901878632
194,2008,2008_17,Ilam,LAB,10168.0,0.2748479524260035
195,2008,2008_17,Ilam,MIN,641.0,0.017326665765644005
196,2008,2008_17,Ilam,NAT,19541.0,0.528206514393837
197,2008,2008_17,Ilam,NZF,893.0,0.024138397080686578
198,2008,2008_17,Ilam,TPM,195.0,0.005270982565211515
199,2008,2008_17,Ilam,UNF,516.0,0.013947830787944317
200,2008,2008_18,Invercargill,ACT,947.0,0.027017003309368938
201,2008,2008_18,Invercargill,ALL,54.0,0.0015405682985279014
202,2008,2008_18,Invercargill,GRN,1492.0,0.04256533150747461
203,2008,2008_18,Invercargill,JPP,292.0,0.0083304804290768
204,2008,2008_18,Invercargill,LAB,12927.0,0.3687949332420404
205,2008,2008_18,Invercargill,MIN,961.0,0.02741640990528358
206,2008,2008_18,Invercargill,NAT,16663.0,0.4753794362661189
207,2008,2008_18,Invercargill,NZF,1192.0,0.03400661873787516
208,2008,2008_18,Invercargill,TPM,205.0,0.0058484537258929594
209,2008,2008_18,Invercargill,UNF,319.0,0.009100764578340751
210,2008,2008_19,Kaikoura,ACT,1101.0,0.0308835904628331
211,2008,2008_19,Kaikoura,ALL,21.0,0.0005890603085553997
212,2008,2008_19,Kaikoura,GRN,2499.0,0.07009817671809257
213,2008,2008_19,Kaikoura,JPP,285.0,0.007994389901823282
214,2008,2008_19,Kaikoura,LAB,10046.0,0.2817952314165498
215,2008,2008_19,Kaikoura,MIN,1056.0,0.02962131837307153
216,2008,2008_19,Kaikoura,NAT,18479.0,0.5183450210378682
217,2008,2008_19,Kaikoura,NZF,1631.0,0.04575035063113605
218,2008,2008_19,Kaikoura,TPM,201.0,0.005638148667601683
219,2008,2008_19,Kaikoura,UNF,331.0,0.009284712482468442
220,2008,2008_20,Mana,ACT,819.0,0.02364591754244139
221,2008,2008_20,Mana,ALL,17.0,0.0004908188012472572
222,2008,2008_20,Mana,GRN,2903.0,0.08381452823651692
223,2008,2008_20,Mana,JPP,274.0,0.007910844208338146
224,2008,2008_20,Mana,LAB,15209.0,0.4391095969511491
225,2008,2008_20,Mana,MIN,870.0,0.025118373946183162
226,2008,2008_20,Mana,NAT,12701.0,0.36669938792008316
227,2008,2008_20,Mana,NZF,1029.0,0.029708973322554566
228,2008,2008_20,Mana,TPM,356.0,0.010278323132001386
229,2008,2008_20,Mana,UNF,458.0,0.013223235939484929
230,2008,2008_21,Mangere,ACT,280.0,0.011166945840312675
231,2008,2008_21,Mangere,ALL,6.0,0.00023929169657812874
232,2008,2008_21,Mangere,GRN,511.0,0.02037967615857063
233,2008,2008_21,Mangere,JPP,165.0,0.00658052165589854
234,2008,2008_21,Mangere,LAB,15446.0,0.6160165908909627
235,2008,2008_21,Mangere,MIN,3257.0,0.12989550929249422
236,2008,2008_21,Mangere,NAT,4120.0,0.16431363165031507
237,2008,2008_21,Mangere,NZF,830.0,0.033102018026641145
238,2008,2008_21,Mangere,TPM,241.0,0.009611549812554838
239,2008,2008_21,Mangere,UNF,218.0,0.00869426497567201
240,2008,2008_22,Manukau East,ACT,439.0,0.016140299275708665
241,2008,2008_22,Manukau East,ALL,9.0,0.00033089451818081546
242,2008,2008_22,Manukau East,GRN,487.0,0.017905070039339683
243,2008,2008_22,Manukau East,JPP,374.0,0.013750505533291666
244,2008,2008_22,Manukau East,LAB,16137.0,0.5932938710982021
245,2008,2008_22,Manukau East,MIN,1773.0,0.06518622008162064
246,2008,2008_22,Manukau East,NAT,6579.0,0.2418838927901761
247,2008,2008_22,Manukau East,NZF,999.0,0.036729291518070514
248,2008,2008_22,Manukau East,TPM,276.0,0.010147431890878342
249,2008,2008_22,Manukau East,UNF,126.0,0.004632523254531416
250,2008,2008_23,Manurewa,ACT,633.0,0.02417783889079867
251,2008,2008_23,Manurewa,ALL,4.0,0.00015278255223253505
252,2008,2008_23,Manurewa,GRN,588.0,0.02245903517818265
253,2008,2008_23,Manurewa,JPP,276.0,0.010541996104044918
254,2008,2008_23,Manurewa,LAB,13673.0,0.5222489591688629
255,2008,2008_23,Manurewa,MIN,1378.0,0.052633589244108325
256,2008,2008_23,Manurewa,NAT,7941.0,0.3033115618196402
257,2008,2008_23,Manurewa,NZF,1187.0,0.045338222375004775
258,2008,2008_23,Manurewa,TPM,331.0,0.012642756197242274
259,2008,2008_23,Manurewa,UNF,170.0,0.0064932584698827395
260,2008,2008_24,Maungakiekie,ACT,1589.0,0.045295174025825946
261,2008,2008_24,Maungakiekie,ALL,17.0,0.0004845927995211083
262,2008,2008_24,Maungakiekie,GRN,1921.0,0.05475898634588524
263,2008,2008_24,Maungakiekie,JPP,334.0,0.00952082323765001
264,2008,2008_24,Maungakiekie,LAB,13873.0,0.3954562298680197
265,2008,2008_24,Maungakiekie,MIN,773.0,0.022034719648812748
266,2008,2008_24,Maungakiekie,NAT,14903.0,0.4248168524272398
267,2008,2008_24,Maungakiekie,NZF,1035.0,0.029503149853196887
268,2008,2008_24,Maungakiekie,TPM,239.0,0.006812804652090876
269,2008,2008_24,Maungakiekie,UNF,397.0,0.011316667141757646
270,2008,2008_25,Mt Albert,ACT,1227.0,0.03509424248491262
271,2008,2008_25,Mt Albert,ALL,19.0,0.0005434316277207334
272,2008,2008_25,Mt Albert,GRN,3846.0,0.11000200211652318
273,2008,2008_25,Mt Albert,JPP,244.0,0.006978806166518891
274,2008,2008_25,Mt Albert,LAB,14894.0,0.4259931928038212
275,2008,2008_25,Mt Albert,MIN,824.0,0.023567771644309697
276,2008,2008_25,Mt Albert,NAT,12468.0,0.3566055544432686
277,2008,2008_25,Mt Albert,NZF,936.0,0.026771158081400338
278,2008,2008_25,Mt Albert,TPM,273.0,0.007808254440408432
279,2008,2008_25,Mt Albert,UNF,232.0,0.006635586191116323
280,2008,2008_26,Mt Roskill,ACT,1165.0,0.03417925773800792
281,2008,2008_26,Mt Roskill,ALL,23.0,0.0006747836291623882
282,2008,2008_26,Mt Roskill,GRN,1459.0,0.042804752823822796
283,2008,2008_26,Mt Roskill,JPP,281.0,0.008244095643244829
284,2008,2008_26,Mt Roskill,LAB,14533.0,0.42637523837465163
285,2008,2008_26,Mt Roskill,MIN,864.0,0.02534839372157841
286,2008,2008_26,Mt Roskill,NAT,14346.0,0.4208889540853748
287,2008,2008_26,Mt Roskill,NZF,955.0,0.028018189819568724
288,2008,2008_26,Mt Roskill,TPM,163.0,0.004782162241455185
289,2008,2008_26,Mt Roskill,UNF,296.0,0.008684171923133343
290,2008,2008_27,Napier,ACT,1296.0,0.036521445076931745
291,2008,2008_27,Napier,ALL,47.0,0.0013244659865862595
292,2008,2008_27,Napier,GRN,1969.0,0.055486670799752016
293,2008,2008_27,Napier,JPP,269.0,0.0075804542636532714
294,2008,2008_27,Napier,LAB,12621.0,0.3556613875894719
295,2008,2008_27,Napier,MIN,713.0,0.020092430817787298
296,2008,2008_27,Napier,NAT,16772.0,0.4726370963196754
297,2008,2008_27,Napier,NZF,1314.0,0.03702868736966691
298,2008,2008_27,Napier,TPM,272.0,0.007664994645775799
299,2008,2008_27,Napier,UNF,213.0,0.006002367130699431
300,2008,2008_28,Nelson,ACT,900.0,0.02484815019326339
301,2008,2008_28,Nelson,ALL,42.0,0.0011595803423522916
302,2008,2008_28,Nelson,GRN,3417.0,0.09434014356709
303,2008,2008_28,Nelson,JPP,282.0,0.007785753727222529
304,2008,2008_28,Nelson,LAB,13689.0,0.37794036443953616
305,2008,2008_28,Nelson,MIN,837.0,0.023108779679734952
306,2008,2008_28,Nelson,NAT,15378.0,0.42457205963556044
307,2008,2008_28,Nelson,NZF,1104.0,0.030480397570403092
308,2008,2008_28,Nelson,TPM,184.0,0.005080066261733848
309,2008,2008_28,Nelson,UNF,387.0,0.010684704583103258
310,2008,2008_29,New Lynn,ACT,1306.0,0.03712442081923875
311,2008,2008_29,New Lynn,ALL,23.0,0.0006537991415333011
312,2008,2008_29,New Lynn,GRN,2684.0,0.07629551721197306
313,2008,2008_29,New Lynn,JPP,318.0,0.009039483782938685
314,2008,2008_29,New Lynn,LAB,14165.0,0.40265499303561786
315,2008,2008_29,New Lynn,MIN,783.0,0.02225759686176412
316,2008,2008_29,New Lynn,NAT,14105.0,0.4009494300577049
317,2008,2008_29,New Lynn,NZF,1253.0,0.03561784018874897
318,2008,2008_29,New Lynn,TPM,246.0,0.0069928082094431335
319,2008,2008_29,New Lynn,UNF,296.0,0.008414110691037266
320,2008,2008_30,New Plymouth,ACT,1106.0,0.031874117409723624
321,2008,2008_30,New Plymouth,ALL,31.0,0.000893397504250843
322,2008,2008_30,New Plymouth,GRN,2230.0,0.06426698175739935
323,2008,2008_30,New Plymouth,JPP,232.0,0.006686071644715986
324,2008,2008_30,New Plymouth,LAB,10901.0,0.3141589094786593
325,2008,2008_30,New Plymouth,MIN,796.0,0.022940142367215192
326,2008,2008_30,New Plymouth,NAT,17512.0,0.5046831320787343
327,2008,2008_30,New Plymouth,NZF,1404.0,0.04046226116026398
328,2008,2008_30,New Plymouth,TPM,260.0,0.007493011325974812
329,2008,2008_30,New Plymouth,UNF,227.0,0.006541975273062624
330,2008,2008_31,North Shore,ACT,2927.0,0.07474082018283029
331,2008,2008_31,North Shore,ALL,24.0,0.0006128389765589091
332,2008,2008_31,North Shore,GRN,2590.0,0.06613553955364894
333,2008,2008_31,North Shore,JPP,165.0,0.0042132679638425
334,2008,2008_31,North Shore,LAB,8381.0,0.2140084776058424
335,2008,2008_31,North Shore,MIN,584.0,0.01491241509626679
336,2008,2008_31,North Shore,NAT,22738.0,0.5806138603748532
337,2008,2008_31,North Shore,NZF,1149.0,0.029339666002757777
338,2008,2008_31,North Shore,TPM,234.0,0.005975180021449364
339,2008,2008_31,North Shore,UNF,370.0,0.009447934221949849
340,2008,2008_32,Northcote,ACT,1877.0,0.05307957694700526
341,2008,2008_32,Northcote,ALL,8.0,0.00022623154798936712
342,2008,2008_32,Northcote,GRN,2368.0,0.06696453820485267
343,2008,2008_32,Northcote,JPP,299.0,0.008455404106102595
344,2008,2008_32,Northcote,LAB,10517.0,0.29740964877552173
345,2008,2008_32,Northcote,MIN,773.0,0.021859623324472596
346,2008,2008_32,Northcote,NAT,17827.0,0.5041287257508059
347,2008,2008_32,Northcote,NZF,1118.0,0.031615858831514056
348,2008,2008_32,Northcote,TPM,227.0,0.006419320174198292
349,2008,2008_32,Northcote,UNF,348.0,0.00984107233753747
350,2008,2008_33,Northland,ACT,1443.0,0.042143691588785046
351,2008,2008_33,Northland,ALL,28.0,0.0008177570093457944
352,2008,2008_33,Northland,GRN,2514.0,0.07342289719626169
353,2008,2008_33,Northland,JPP,258.0,0.007535046728971963
354,2008,2008_33,Northland,LAB,8573.0,0.25037967289719626
355,2008,2008_33,Northland,MIN,792.0,0.023130841121495327
356,2008,2008_33,Northland,NAT,17703.0,0.5170268691588785
357,2008,2008_33,Northland,NZF,2194.0,0.06407710280373832
358,2008,2008_33,Northland,TPM,507.0,0.014807242990654206
359,2008,2008_33,Northland,UNF,228.0,0.006658878504672897
360,2008,2008_34,Ohariu,ACT,1304.0,0.03414685241437101
361,2008,2008_34,Ohariu,ALL,55.0,0.0014402430082748508
362,2008,2008_34,Ohariu,GRN,3488.0,0.09133759296113962
363,2008,2008_34,Ohariu,JPP,273.0,0.0071488425683460775
364,2008,2008_34,Ohariu,LAB,12728.0,0.3332984183513146
365,2008,2008_34,Ohariu,MIN,751.0,0.019665863622080233
366,2008,2008_34,Ohariu,NAT,17670.0,0.4627107992039384
367,2008,2008_34,Ohariu,NZF,798.0,0.02089661673824238
368,2008,2008_34,Ohariu,TPM,278.0,0.007279773750916518
369,2008,2008_34,Ohariu,UNF,843.0,0.02207499738137635
370,2008,2008_35,Otaki,ACT,1014.0,0.025892446759613913
371,2008,2008_35,Otaki,ALL,28.0,0.000714978805985394
372,2008,2008_35,Otaki,GRN,2207.0,0.05635565088606302
373,2008,2008_35,Otaki,JPP,453.0,0.01156733568254941
374,2008,2008_35,Otaki,LAB,14472.0,0.3695419028650222
375,2008,2008_35,Otaki,MIN,583.0,0.014886880138910168
376,2008,2008_35,Otaki,NAT,17534.0,0.4477299422909964
377,2008,2008_35,Otaki,NZF,2153.0,0.054976763188805476
378,2008,2008_35,Otaki,TPM,321.0,0.00819672131147541
379,2008,2008_35,Otaki,UNF,397.0,0.010137378070578622
380,2008,2008_36,Pakuranga,ACT,2541.0,0.07189745911380227
381,2008,2008_36,Pakuranga,ALL,15.0,0.0004244241978382661
382,2008,2008_36,Pakuranga,GRN,1273.0,0.03601946692320752
383,2008,2008_36,Pakuranga,JPP,265.0,0.0074981608284760345
384,2008,2008_36,Pakuranga,LAB,7872.0,0.22273781902552203
385,2008,2008_36,Pakuranga,MIN,602.0,0.017033557806575745
386,2008,2008_36,Pakuranga,NAT,21099.0,0.5969950766793051
387,2008,2008_36,Pakuranga,NZF,1231.0,0.03483107916926037
388,2008,2008_36,Pakuranga,TPM,106.0,0.0029992643313904136
389,2008,2008_36,Pakuranga,UNF,338.0,0.009563691924622262
390,2008,2008_37,Palmerston North,ACT,948.0,0.02733406377948215
391,2008,2008_37,Palmerston North,ALL,16.0,0.0004613344097802895
392,2008,2008_37,Palmerston North,GRN,2258.0,0.06510581858024335
393,2008,2008_37,Palmerston North,JPP,408.0,0.011764027449397382
394,2008,2008_37,Palmerston North,LAB,14108.0,0.40678161582377026
395,2008,2008_37,Palmerston North,MIN,760.0,0.02191338446456375
396,2008,2008_37,Palmerston North,NAT,14103.0,0.4066374488207139
397,2008,2008_37,Palmerston North,NZF,1404.0,0.0404820944582204
398,2008,2008_37,Palmerston North,TPM,247.0,0.007121849950983219
399,2008,2008_37,Palmerston North,UNF,430.0,0.01239836226284528
400,2008,2008_38,Papakura,ACT,1967.0,0.06074174721304388
401,2008,2008_38,Papakura,ALL,18.0,0.000555847203779761
402,2008,2008_38,Papakura,GRN,961.0,0.02967606460179724
403,2008,2008_38,Papakura,JPP,254.0,0.007843621653336626
404,2008,2008_38,Papakura,LAB,9493.0,0.2931476391934039
405,2008,2008_38,Papakura,MIN,806.0,0.024889602569249297
406,2008,2008_38,Papakura,NAT,16672.0,0.5148380323008986
407,2008,2008_38,Papakura,NZF,1643.0,0.05073649754500818
408,2008,2008_38,Papakura,TPM,300.0,0.009264120062996017
409,2008,2008_38,Papakura,UNF,269.0,0.008306827656486429
