,year,electorate_id,electorate_name,party,votes,percentage
46,2011,2008_04,Christchurch East,CON,617.0,0.02146161605621065
47,2011,2008_04,Christchurch East,GRN,3359.0,0.1168388465685763
48,2011,2008_04,Christchurch East,LAB,9100.0,0.3165327489651814
49,2011,2008_04,Christchurch East,MIN,184.0,0.006400222616438833
50,2011,2008_04,Christchurch East,MNA,63.0,0.002191380569758948
51,2011,2008_04,Christchurch East,NAT,13252.0,0.4609551636578664
52,2011,2008_04,Christchurch East,NZF,1801.0,0.06264565724025184
53,2011,2008_04,Christchurch East,TPM,84.0,0.0029218407596785976
54,2011,2008_04,Christchurch East,UNF,160.0,0.005565410970816376
55,2011,2008_05,Clutha-Southland,ACT,583.0,0.018315478621469636
56,2011,2008_05,Clutha-Southland,ALL,17.0,0.0005340705601457698
57,2011,2008_05,Clutha-Southland,CON,992.0,0.031164587980270806
58,2011,2008_05,Clutha-Southland,GRN,2751.0,0.08642518299770664
59,2011,2008_05,Clutha-Southland,LAB,5160.0,0.1621061229618925
60,2011,2008_05,Clutha-Southland,MIN,309.0,0.009707517828531935
61,2011,2008_05,Clutha-Southland,MNA,48.0,0.0015079639345292326
62,2011,2008_05,Clutha-Southland,NAT,20020.0,0.6289466243599007
63,2011,2008_05,Clutha-Southland,NZF,1556.0,0.04888316421098929
64,2011,2008_05,Clutha-Southland,TPM,136.0,0.0042725644811661585
65,2011,2008_05,Clutha-Southland,UNF,259.0,0.008136722063397318
66,2011,2008_06,Coromandel,ACT,473.0,0.013684758708482814
67,2011,2008_06,Coromandel,ALL,4.0,0.0001157273463719477
68,2011,2008_06,Coromandel,CON,1349.0,0.03902904756393936
69,2011,2008_06,Coromandel,GRN,3929.0,0.11367318597384563
70,2011,2008_06,Coromandel,LAB,6239.0,0.1805057285036454
71,2011,2008_06,Coromandel,MIN,262.0,0.007580141187362574
72,2011,2008_06,Coromandel,MNA,87.0,0.002517069783589862
73,2011,2008_06,Coromandel,NAT,18021.0,0.5213806272422173
74,2011,2008_06,Coromandel,NZF,3813.0,0.11031709292905914
75,2011,2008_06,Coromandel,TPM,151.0,0.004368707325541025
76,2011,2008_06,Coromandel,UNF,236.0,0.0068279134359449135
77,2011,2008_07,Dunedin North,ACT,218.0,0.0072751543467378605
78,2011,2008_07,Dunedin North,ALL,50.0,0.0016686133822793258
79,2011,2008_07,Dunedin North,CON,405.0,0.013515768396462539
80,2011,2008_07,Dunedin North,GRN,7010.0,0.23393959619556148
81,2011,2008_07,Dunedin North,LAB,10127.0,0.33796095444685464
82,2011,2008_07,Dunedin North,MIN,252.0,0.008409811446687803
83,2011,2008_07,Dunedin North,MNA,181.0,0.0060403804438511595
84,2011,2008_07,Dunedin North,NAT,9707.0,0.32394460203570835
85,2011,2008_07,Dunedin North,NZF,1706.0,0.056933088603370596
86,2011,2008_07,Dunedin North,TPM,126.0,0.004204905723343901
87,2011,2008_07,Dunedin North,UNF,183.0,0.0061071249791423326
88,2011,2008_08,Dunedin South,ACT,210.0,0.005957277807721767
89,2011,2008_08,Dunedin South,ALL,58.0,0.0016453433945136308
90,2011,2008_08,Dunedin South,CON,520.0,0.014751354571501517
91,2011,2008_08,Dunedin South,GRN,4798.0,0.13610961391166207
92,2011,2008_08,Dunedin South,LAB,12326.0,0.34966383932370715
93,2011,2008_08,Dunedin South,MIN,299.0,0.008482028878613372
94,2011,2008_08,Dunedin South,MNA,62.0,0.0017588153527559503
95,2011,2008_08,Dunedin South,NAT,14163.0,0.4017758361464923
96,2011,2008_08,Dunedin South,NZF,2522.0,0.07154406967178237
97,2011,2008_08,Dunedin South,TPM,107.0,0.003035374882982043
98,2011,2008_08,Dunedin South,UNF,186.0,0.00527644605826785
99,2011,2008_09,East Coast,ACT,280.0,0.009413979759943516
100,2011,2008_09,East Coast,ALL,10.0,0.0003362135628551256
101,2011,2008_09,East Coast,CON,898.0,0.030191977944390276
102,2011,2008_09,East Coast,GRN,3154.0,0.10604175772450661
103,2011,2008_09,East Coast,LAB,7101.0,0.23874525098342467
104,2011,2008_09,East Coast,MIN,152.0,0.005110446155397908
105,2011,2008_09,East Coast,MNA,224.0,0.007531183807954813
106,2011,2008_09,East Coast,NAT,14804.0,0.4977305584507279
107,2011,2008_09,East Coast,NZF,2536.0,0.08526375954005985
108,2011,2008_09,East Coast,TPM,313.0,0.010523484517365431
109,2011,2008_09,East Coast,UNF,271.0,0.009111387553373903
110,2011,2008_10,East Coast Bays,ACT,530.0,0.015804383479946324
111,2011,2008_10,East Coast Bays,ALL,14.0,0.00041747428060235573
112,2011,2008_10,East Coast Bays,CON,1254.0,0.037393767705382434
113,2011,2008_10,East Coast Bays,GRN,2704.0,0.08063217533919785
114,2011,2008_10,East Coast Bays,LAB,5769.0,0.17202922319964217
115,2011,2008_10,East Coast Bays,MIN,189.0,0.005635902788131803
116,2011,2008_10,East Coast Bays,MNA,64.0,0.0019084538541821977
117,2011,2008_10,East Coast Bays,NAT,21079.0,0.6285671686297898
118,2011,2008_10,East Coast Bays,NZF,1657.0,0.04941106306843596
119,2011,2008_10,East Coast Bays,TPM,130.0,0.003876546891307589
120,2011,2008_10,East Coast Bays,UNF,145.0,0.004323840763381542
121,2011,2008_11,Epsom,ACT,939.0,0.025537817182953032
122,2011,2008_11,Epsom,ALL,12.0,0.0003263618809323071
123,2011,2008_11,Epsom,CON,412.0,0.011205091245342544
124,2011,2008_11,Epsom,GRN,4424.0,0.12031874677037722
125,2011,2008_11,Epsom,LAB,5716.0,0.1554570426174223
126,2011,2008_11,Epsom,MIN,158.0,0.004297098098942044
127,2011,2008_11,Epsom,MNA,91.0,0.002474910930403329
128,2011,2008_11,Epsom,NAT,23725.0,0.6452446354265822
129,2011,2008_11,Epsom,NZF,959.0,0.02608175365117354
130,2011,2008_11,Epsom,TPM,217.0,0.0059017106801925534
131,2011,2008_11,Epsom,UNF,116.0,0.0031548315156789686
132,2011,2008_12,Hamilton East,ACT,341.0,0.010255947547294655
133,2011,2008_12,Hamilton East,ALL,8.0,0.00024060874011248457
134,2011,2008_12,Hamilton East,CON,1145.0,0.034437125928599356
135,2011,2008_12,Hamilton East,GRN,3949.0,0.1187704893380252
136,2011,2008_12,Hamilton East,LAB,8217.0,0.24713525218803573
137,2011,2008_12,Hamilton East,MIN,174.0,0.00523324009744654
138,2011,2008_12,Hamilton East,MNA,89.0,0.002676772233751391
139,2011,2008_12,Hamilton East,NAT,17085.0,0.5138500406027249
140,2011,2008_12,Hamilton East,NZF,1786.0,0.05371590123011218
141,2011,2008_12,Hamilton East,TPM,195.0,0.0058648380402418114
142,2011,2008_12,Hamilton East,UNF,260.0,0.00781978405365575
143,2011,2008_13,Hamilton West,ACT,292.0,0.009111048706667915
144,2011,2008_13,Hamilton West,ALL,10.0,0.0003120222159817779
145,2011,2008_13,Hamilton West,CON,1022.0,0.0318886704733377
146,2011,2008_13,Hamilton West,GRN,2834.0,0.08842709600923586
147,2011,2008_13,Hamilton West,LAB,9342.0,0.2914911541701769
148,2011,2008_13,Hamilton West,MIN,244.0,0.00761334206995538
149,2011,2008_13,Hamilton West,MNA,115.0,0.003588255483790446
150,2011,2008_13,Hamilton West,NAT,15300.0,0.47739399045212016
151,2011,2008_13,Hamilton West,NZF,2475.0,0.07722549845549002
152,2011,2008_13,Hamilton West,TPM,188.0,0.005866017660457424
153,2011,2008_13,Hamilton West,UNF,227.0,0.007082904302786359
154,2011,2008_63,Hauraki-Waikato,ACT,37.0,0.0020678477616945176
155,2011,2008_63,Hauraki-Waikato,ALL,2.0,0.00011177555468619013
156,2011,2008_63,Hauraki-Waikato,CON,76.0,0.004247471078075225
157,2011,2008_63,Hauraki-Waikato,GRN,1634.0,0.09132062817861733
158,2011,2008_63,Hauraki-Waikato,LAB,8250.0,0.4610741630805343
159,2011,2008_63,Hauraki-Waikato,MIN,268.0,0.014977924327949477
160,2011,2008_63,Hauraki-Waikato,MNA,2007.0,0.1121667691275918
161,2011,2008_63,Hauraki-Waikato,NAT,1491.0,0.08332867601855475
162,2011,2008_63,Hauraki-Waikato,NZF,1758.0,0.09825071256916112
163,2011,2008_63,Hauraki-Waikato,TPM,2337.0,0.13060973565081316
164,2011,2008_63,Hauraki-Waikato,UNF,33.0,0.001844296652322137
165,2011,2008_14,Helensville,ACT,499.0,0.013935044262615543
166,2011,2008_14,Helensville,ALL,4.0,0.00011170376162417269
167,2011,2008_14,Helensville,CON,1258.0,0.03513083303080231
168,2011,2008_14,Helensville,GRN,3094.0,0.08640285961629758
169,2011,2008_14,Helensville,LAB,5138.0,0.1434834818062498
170,2011,2008_14,Helensville,MIN,201.0,0.005613114021614678
171,2011,2008_14,Helensville,MNA,60.0,0.0016755564243625903
172,2011,2008_14,Helensville,NAT,23558.0,0.657879304085565
173,2011,2008_14,Helensville,NZF,1648.0,0.04602194978915915
174,2011,2008_14,Helensville,TPM,186.0,0.005194224915524031
175,2011,2008_14,Helensville,UNF,163.0,0.004551928286185038
176,2011,2008_15,Hunua,ACT,515.0,0.014543503431137217
177,2011,2008_15,Hunua,ALL,4.0,0.00011295924995058033
178,2011,2008_15,Hunua,CON,1320.0,0.03727655248369151
179,2011,2008_15,Hunua,GRN,2438.0,0.06884866284487871
180,2011,2008_15,Hunua,LAB,5705.0,0.1611081302420152
181,2011,2008_15,Hunua,MIN,209.0,0.005902120809917822
182,2011,2008_15,Hunua,MNA,75.0,0.002117985936573381
183,2011,2008_15,Hunua,NAT,22161.0,0.6258224845387027
184,2011,2008_15,Hunua,NZF,2626.0,0.07415774759255599
185,2011,2008_15,Hunua,TPM,188.0,0.0053090847476772755
186,2011,2008_15,Hunua,UNF,170.0,0.004800768122899664
187,2011,2008_16,Hutt South,ACT,249.0,0.00756516983654372
188,2011,2008_16,Hutt South,ALL,18.0,0.0005468797472200279
189,2011,2008_16,Hutt South,CON,667.0,0.020264932855319925
190,2011,2008_16,Hutt South,GRN,3940.0,0.11970590022482834
191,2011,2008_16,Hutt South,LAB,11751.0,0.3570213283101416
192,2011,2008_16,Hutt South,MIN,192.0,0.005833383970346965
193,2011,2008_16,Hutt South,MNA,123.0,0.0037370116060035244
194,2011,2008_16,Hutt South,NAT,13510.0,0.4104636324968099
195,2011,2008_16,Hutt South,NZF,1974.0,0.05997447894512973
196,2011,2008_16,Hutt South,TPM,196.0,0.005954912803062527
197,2011,2008_16,Hutt South,UNF,294.0,0.00893236920459379
198,2011,2008_64,Ikaroa-Rāwhiti,ACT,36.0,0.0019713065381666848
199,2011,2008_64,Ikaroa-Rāwhiti,ALL,2.0,0.00010951702989814916
200,2011,2008_64,Ikaroa-Rāwhiti,CON,73.0,0.0039973715912824444
201,2011,2008_64,Ikaroa-Rāwhiti,GRN,1710.0,0.09363706056291754
202,2011,2008_64,Ikaroa-Rāwhiti,LAB,9054.0,0.4957835943489213
203,2011,2008_64,Ikaroa-Rāwhiti,MIN,276.0,0.015113350125944584
204,2011,2008_64,Ikaroa-Rāwhiti,MNA,1754.0,0.09604643522067681
205,2011,2008_64,Ikaroa-Rāwhiti,NAT,1091.0,0.059741539809440365
206,2011,2008_64,Ikaroa-Rāwhiti,NZF,1516.0,0.08301390866279706
207,2011,2008_64,Ikaroa-Rāwhiti,TPM,2736.0,0.14981929690066806
208,2011,2008_64,Ikaroa-Rāwhiti,UNF,14.0,0.0007666192092870441
209,2011,2008_17,Ilam,ACT,394.0,0.011530919839620709
210,2011,2008_17,Ilam,ALL,17.0,0.0004975269981562235
211,2011,2008_17,Ilam,CON,714.0,0.020896133922561386
212,2011,2008_17,Ilam,GRN,4586.0,0.13421522432614358
213,2011,2008_17,Ilam,LAB,6552.0,0.19175275834821037
214,2011,2008_17,Ilam,MIN,151.0,0.004419210395387632
215,2011,2008_17,Ilam,MNA,53.0,0.0015511135824870497
216,2011,2008_17,Ilam,NAT,19934.0,0.5833943047791859
217,2011,2008_17,Ilam,NZF,1350.0,0.03950949691240598
218,2011,2008_17,Ilam,TPM,171.0,0.005004536275571425
219,2011,2008_17,Ilam,UNF,247.0,0.007228774620269835
220,2011,2008_18,Invercargill,ACT,397.0,0.012270128264564983
221,2011,2008_18,Invercargill,ALL,34.0,0.0010508422191315098
222,2011,2008_18,Invercargill,CON,643.0,0.019873280791222376
223,2011,2008_18,Invercargill,GRN,2723.0,0.08416009890279709
224,2011,2008_18,Invercargill,LAB,9296.0,0.2873126255601916
225,2011,2008_18,Invercargill,MIN,420.0,0.012980992118683357
226,2011,2008_18,Invercargill,MNA,63.0,0.0019471488178025036
227,2011,2008_18,Invercargill,NAT,16140.0,0.49884098284654615
228,2011,2008_18,Invercargill,NZF,2213.0,0.06839746561582445
229,2011,2008_18,Invercargill,TPM,162.0,0.005006954102920723
230,2011,2008_18,Invercargill,UNF,264.0,0.008159480760315252
231,2011,2008_19,Kaikōura,ACT,379.0,0.011105250820440693
232,2011,2008_19,Kaikōura,ALL,19.0,0.000556727613689639
233,2011,2008_19,Kaikōura,CON,1296.0,0.0379746835443038
234,2011,2008_19,Kaikōura,GRN,3786.0,0.1109353023909986
235,2011,2008_19,Kaikōura,LAB,6775.0,0.19851734646038444
236,2011,2008_19,Kaikōura,MIN,230.0,0.006739334270979841
237,2011,2008_19,Kaikōura,MNA,45.0,0.0013185654008438818
238,2011,2008_19,Kaikōura,NAT,18909.0,0.5540611814345991
239,2011,2008_19,Kaikōura,NZF,2236.0,0.06551804969526488
240,2011,2008_19,Kaikōura,TPM,147.0,0.0043073136427566805
241,2011,2008_19,Kaikōura,UNF,306.0,0.008966244725738396
242,2011,2008_20,Mana,ACT,163.0,0.004734931009440813
243,2011,2008_20,Mana,ALL,16.0,0.0004647785039941903
244,2011,2008_20,Mana,CON,604.0,0.01754538852578068
245,2011,2008_20,Mana,GRN,4398.0,0.12775599128540305
246,2011,2008_20,Mana,LAB,12999.0,0.37760348583877995
247,2011,2008_20,Mana,MIN,198.0,0.005751633986928104
248,2011,2008_20,Mana,MNA,165.0,0.004793028322440087
249,2011,2008_20,Mana,NAT,13754.0,0.3995352214960058
250,2011,2008_20,Mana,NZF,1667.0,0.0484241103848947
251,2011,2008_20,Mana,TPM,227.0,0.006594045025417574
252,2011,2008_20,Mana,UNF,234.0,0.0067973856209150325
253,2011,2008_22,Manukau East,ACT,143.0,0.005304154302670623
254,2011,2008_22,Manukau East,ALL,9.0,0.0003338278931750742
255,2011,2008_22,Manukau East,CON,393.0,0.014577151335311572
256,2011,2008_22,Manukau East,GRN,913.0,0.03386498516320475
257,2011,2008_22,Manukau East,LAB,17977.0,0.6668026706231454
258,2011,2008_22,Manukau East,MIN,110.0,0.004080118694362018
259,2011,2008_22,Manukau East,MNA,253.0,0.009384272997032641
260,2011,2008_22,Manukau East,NAT,5287.0,0.1961053412462908
261,2011,2008_22,Manukau East,NZF,1703.0,0.06316765578635015
262,2011,2008_22,Manukau East,TPM,131.0,0.004859050445103858
263,2011,2008_22,Manukau East,UNF,41.0,0.0015207715133531156
264,2011,2008_23,Manurewa,ACT,153.0,0.006052933496854848
265,2011,2008_23,Manurewa,ALL,22.0,0.0008703564505281481
266,2011,2008_23,Manurewa,CON,572.0,0.02262926771373185
267,2011,2008_23,Manurewa,GRN,995.0,0.03936384855797761
268,2011,2008_23,Manurewa,LAB,14517.0,0.5743165723780512
269,2011,2008_23,Manurewa,MIN,117.0,0.00462871385053606
270,2011,2008_23,Manurewa,MNA,215.0,0.008505756221070538
271,2011,2008_23,Manurewa,NAT,6606.0,0.2613443050994976
272,2011,2008_23,Manurewa,NZF,1861.0,0.07362424338331289
273,2011,2008_23,Manurewa,TPM,163.0,0.006448550065276734
274,2011,2008_23,Manurewa,UNF,56.0,0.002215452783162559
275,2011,2008_24,Maungakiekie,ACT,400.0,0.011823475510626348
276,2011,2008_24,Maungakiekie,ALL,13.0,0.00038426295409535634
277,2011,2008_24,Maungakiekie,CON,585.0,0.017291832934291033
278,2011,2008_24,Maungakiekie,GRN,3220.0,0.09517897786054211
279,2011,2008_24,Maungakiekie,LAB,12467.0,0.3685081729774467
280,2011,2008_24,Maungakiekie,MIN,163.0,0.004818066270580237
281,2011,2008_24,Maungakiekie,MNA,140.0,0.004138216428719222
282,2011,2008_24,Maungakiekie,NAT,14747.0,0.4359019833880169
283,2011,2008_24,Maungakiekie,NZF,1753.0,0.051816381425319975
284,2011,2008_24,Maungakiekie,TPM,213.0,0.0062960007094085306
285,2011,2008_24,Maungakiekie,UNF,130.0,0.0038426295409535634
286,2011,2008_25,Mt Albert,ACT,306.0,0.00927300827297797
287,2011,2008_25,Mt Albert,ALL,21.0,0.0006363829206945665
288,2011,2008_25,Mt Albert,CON,532.0,0.016121700657595685
289,2011,2008_25,Mt Albert,GRN,5660.0,0.17152034910148792
290,2011,2008_25,Mt Albert,LAB,12238.0,0.3708597230219098
291,2011,2008_25,Mt Albert,MIN,169.0,0.005121367314161035
292,2011,2008_25,Mt Albert,MNA,191.0,0.005788054183460105
293,2011,2008_25,Mt Albert,NAT,12102.0,0.36673838601169734
294,2011,2008_25,Mt Albert,NZF,1494.0,0.04527409921512773
295,2011,2008_25,Mt Albert,TPM,172.0,0.005212279159974545
296,2011,2008_25,Mt Albert,UNF,114.0,0.003454650140913361
297,2011,2008_26,Mt Roskill,ACT,350.0,0.010825858335910918
298,2011,2008_26,Mt Roskill,ALL,10.0,0.0003093102381688834
299,2011,2008_26,Mt Roskill,CON,783.0,0.02421899164862357
300,2011,2008_26,Mt Roskill,GRN,2351.0,0.07271883699350448
301,2011,2008_26,Mt Roskill,LAB,14098.0,0.4360655737704918
302,2011,2008_26,Mt Roskill,MIN,130.0,0.004021033096195484
303,2011,2008_26,Mt Roskill,MNA,65.0,0.002010516548097742
304,2011,2008_26,Mt Roskill,NAT,12781.0,0.39532941540364985
305,2011,2008_26,Mt Roskill,NZF,1513.0,0.04679863903495206
306,2011,2008_26,Mt Roskill,TPM,124.0,0.003835446953294154
307,2011,2008_26,Mt Roskill,UNF,125.0,0.0038663779771110425
308,2011,2008_21,Māngere,ACT,77.0,0.0030791378414044067
309,2011,2008_21,Māngere,ALL,14.0,0.0005598432438917103
310,2011,2008_21,Māngere,CON,402.0,0.01607549886031911
311,2011,2008_21,Māngere,GRN,962.0,0.038469228615987526
312,2011,2008_21,Māngere,LAB,17960.0,0.7181989043067941
313,2011,2008_21,Māngere,MIN,99.0,0.003958891510377095
314,2011,2008_21,Māngere,MNA,252.0,0.010077178390050786
315,2011,2008_21,Māngere,NAT,3592.0,0.1436397808613588
316,2011,2008_21,Māngere,NZF,1466.0,0.0586235853960891
317,2011,2008_21,Māngere,TPM,134.0,0.00535849962010637
318,2011,2008_21,Māngere,UNF,49.0,0.0019594513536209863
319,2011,2008_27,Napier,ACT,359.0,0.010587784233344147
320,2011,2008_27,Napier,ALL,34.0,0.0010027427964727047
321,2011,2008_27,Napier,CON,1137.0,0.03353289881145486
322,2011,2008_27,Napier,GRN,3327.0,0.0981213318783732
323,2011,2008_27,Napier,LAB,9921.0,0.2925944495236972
324,2011,2008_27,Napier,MIN,205.0,0.006045949214026602
325,2011,2008_27,Napier,MNA,83.0,0.0024478721208010144
326,2011,2008_27,Napier,NAT,16538.0,0.4877458931783997
327,2011,2008_27,Napier,NZF,1893.0,0.055829179815377356
328,2011,2008_27,Napier,TPM,207.0,0.006104934084407349
329,2011,2008_27,Napier,UNF,203.0,0.005986964343645855
330,2011,2008_28,Nelson,ACT,259.0,0.00734397595485865
331,2011,2008_28,Nelson,ALL,14.0,0.0003969716732356027
332,2011,2008_28,Nelson,CON,954.0,0.02705078401905464
333,2011,2008_28,Nelson,GRN,5660.0,0.1604899764652508
334,2011,2008_28,Nelson,LAB,9639.0,0.27331499702271245
335,2011,2008_28,Nelson,MIN,237.0,0.006720163325488417
336,2011,2008_28,Nelson,MNA,66.0,0.0018714378881106984
337,2011,2008_28,Nelson,NAT,16016.0,0.4541355941815295
338,2011,2008_28,Nelson,NZF,1913.0,0.05424334363569343
339,2011,2008_28,Nelson,TPM,161.0,0.004565174242209431
340,2011,2008_28,Nelson,UNF,348.0,0.00986758159185641
341,2011,2008_29,New Lynn,ACT,334.0,0.00991539260798575
342,2011,2008_29,New Lynn,ALL,16.0,0.00047498886744841917
343,2011,2008_29,New Lynn,CON,871.0,0.025857206471723317
344,2011,2008_29,New Lynn,GRN,4094.0,0.12153777645836426
345,2011,2008_29,New Lynn,LAB,12462.0,0.36995695413388746
346,2011,2008_29,New Lynn,MIN,188.0,0.005581119192518925
347,2011,2008_29,New Lynn,MNA,151.0,0.004482707436544456
348,2011,2008_29,New Lynn,NAT,13211.0,0.3921923704913166
349,2011,2008_29,New Lynn,NZF,2081.0,0.06177823957251002
350,2011,2008_29,New Lynn,TPM,148.0,0.004393647023897877
351,2011,2008_29,New Lynn,UNF,129.0,0.0038295977438028797
352,2011,2008_30,New Plymouth,ACT,347.0,0.01022633502298715
353,2011,2008_30,New Plymouth,ALL,11.0,0.0003241777672993045
354,2011,2008_30,New Plymouth,CON,667.0,0.0196569609807851
355,2011,2008_30,New Plymouth,GRN,3276.0,0.0965460332429565
356,2011,2008_30,New Plymouth,LAB,8761.0,0.258192856300837
357,2011,2008_30,New Plymouth,MIN,227.0,0.0066898502888129196
358,2011,2008_30,New Plymouth,MNA,72.0,0.0021218908405045383
359,2011,2008_30,New Plymouth,NAT,18073.0,0.5326240716727573
360,2011,2008_30,New Plymouth,NZF,2137.0,0.06297889897441943
361,2011,2008_30,New Plymouth,TPM,207.0,0.0061004361664505485
362,2011,2008_30,New Plymouth,UNF,154.0,0.004538488742190263
363,2011,2008_31,North Shore,ACT,714.0,0.019203356553078185
364,2011,2008_31,North Shore,ALL,8.0,0.00021516365885801888
365,2011,2008_31,North Shore,CON,829.0,0.022296334149162208
366,2011,2008_31,North Shore,GRN,4035.0,0.10852317043651327
367,2011,2008_31,North Shore,LAB,6036.0,0.16234098060837523
368,2011,2008_31,North Shore,MIN,176.0,0.004733600494876415
369,2011,2008_31,North Shore,MNA,62.0,0.0016675183561496462
370,2011,2008_31,North Shore,NAT,23113.0,0.6216347058981738
371,2011,2008_31,North Shore,NZF,1806.0,0.04857319598719776
372,2011,2008_31,North Shore,TPM,223.0,0.005997686990667276
373,2011,2008_31,North Shore,UNF,179.0,0.004814286866948172
374,2011,2008_32,Northcote,ACT,484.0,0.01465334544353618
375,2011,2008_32,Northcote,ALL,10.0,0.0003027550711474417
376,2011,2008_32,Northcote,CON,824.0,0.024947017862549197
377,2011,2008_32,Northcote,GRN,3614.0,0.10941568271268544
378,2011,2008_32,Northcote,LAB,8264.0,0.25019679079624585
379,2011,2008_32,Northcote,MIN,228.0,0.006902815622161671
380,2011,2008_32,Northcote,MNA,103.0,0.0031183772328186496
381,2011,2008_32,Northcote,NAT,17263.0,0.5226460793218286
382,2011,2008_32,Northcote,NZF,1865.0,0.056463820768997884
383,2011,2008_32,Northcote,TPM,182.0,0.00551014229488344
384,2011,2008_32,Northcote,UNF,193.0,0.005843172873145625
385,2011,2008_33,Northland,ACT,536.0,0.016409000459207103
386,2011,2008_33,Northland,ALL,9.0,0.0002755242614419103
387,2011,2008_33,Northland,CON,1714.0,0.052472064901270474
388,2011,2008_33,Northland,GRN,3848.0,0.1178019286698301
389,2011,2008_33,Northland,LAB,5748.0,0.17596816164090004
390,2011,2008_33,Northland,MIN,273.0,0.008357569263737945
391,2011,2008_33,Northland,MNA,420.0,0.012857798867289147
392,2011,2008_33,Northland,NAT,16381.0,0.5014847696311037
393,2011,2008_33,Northland,NZF,3330.0,0.10194397673350682
394,2011,2008_33,Northland,TPM,257.0,0.007867748354507884
395,2011,2008_33,Northland,UNF,149.0,0.004561457217204959
396,2011,2008_36,Pakuranga,ACT,585.0,0.017947537965945698
397,2011,2008_36,Pakuranga,ALL,20.0,0.0006135910415707931
398,2011,2008_36,Pakuranga,CON,1156.0,0.03546556220279184
399,2011,2008_36,Pakuranga,GRN,2024.0,0.062095413406964256
400,2011,2008_36,Pakuranga,LAB,6068.0,0.1861635220125786
401,2011,2008_36,Pakuranga,MIN,126.0,0.003865623561895996
402,2011,2008_36,Pakuranga,MNA,40.0,0.0012271820831415861
403,2011,2008_36,Pakuranga,NAT,20471.0,0.6280411105997853
404,2011,2008_36,Pakuranga,NZF,1847.0,0.05666513268906274
405,2011,2008_36,Pakuranga,TPM,109.0,0.003344071176560822
406,2011,2008_36,Pakuranga,UNF,149.0,0.004571253259702408
407,2011,2008_37,Palmerston North,ACT,245.0,0.007415703129729403
408,2011,2008_37,Palmerston North,ALL,23.0,0.0006961680489133725
