,year,electorate_id,electorate_name,party,votes,percentage
121,2002,2002_11,East Coast,ACT,1396.0,0.04858186880111363
122,2002,2002_11,East Coast,ALL,336.0,0.01169305724725944
123,2002,2002_11,East Coast,CHR,308.0,0.01071863580998782
124,2002,2002_11,East Coast,GRN,1638.0,0.057003654080389765
125,2002,2002_11,East Coast,JPP,484.0,0.016843570558552286
126,2002,2002_11,East Coast,LAB,11687.0,0.4067165477640508
127,2002,2002_11,East Coast,MIN,754.0,0.026239777275100053
128,2002,2002_11,East Coast,MNA,29.0,0.0010092222028884636
129,2002,2002_11,East Coast,NAT,6255.0,0.21767878893335654
130,2002,2002_11,East Coast,NZF,3989.0,0.138820254045589
131,2002,2002_11,East Coast,UNF,1859.0,0.0646946232817122
132,2002,2002_12,East Coast Bays,ACT,3796.0,0.1196947720249732
133,2002,2002_12,East Coast Bays,ALL,287.0,0.009049631077757457
134,2002,2002_12,East Coast Bays,CHR,334.0,0.010531626411048748
135,2002,2002_12,East Coast Bays,GRN,1646.0,0.05190136848079713
136,2002,2002_12,East Coast Bays,JPP,403.0,0.01270732168758277
137,2002,2002_12,East Coast Bays,LAB,10722.0,0.338084126884026
138,2002,2002_12,East Coast Bays,MIN,431.0,0.013590212524437158
139,2002,2002_12,East Coast Bays,MNA,4.0,0.00012612726240776944
140,2002,2002_12,East Coast Bays,NAT,7876.0,0.24834457968089801
141,2002,2002_12,East Coast Bays,NZF,3163.0,0.09973513274894369
142,2002,2002_12,East Coast Bays,UNF,3052.0,0.09623510121712808
143,2002,2002_13,Epsom,ACT,6652.0,0.20479665034943506
144,2002,2002_13,Epsom,ALL,332.0,0.01022136017979742
145,2002,2002_13,Epsom,CHR,209.0,0.006434530956559219
146,2002,2002_13,Epsom,GRN,2161.0,0.0665312028570549
147,2002,2002_13,Epsom,JPP,254.0,0.007819956282134171
148,2002,2002_13,Epsom,LAB,9328.0,0.28718327637695884
149,2002,2002_13,Epsom,MIN,189.0,0.005818786367414797
150,2002,2002_13,Epsom,MNA,6.0,0.00018472337674332686
151,2002,2002_13,Epsom,NAT,9499.0,0.29244789261414367
152,2002,2002_13,Epsom,NZF,1994.0,0.06138973553769896
153,2002,2002_13,Epsom,UNF,1857.0,0.057171885102059665
154,2002,2002_14,Hamilton East,ACT,3116.0,0.09797817815929315
155,2002,2002_14,Hamilton East,ALL,365.0,0.011476904694525674
156,2002,2002_14,Hamilton East,CHR,395.0,0.012420211929692167
157,2002,2002_14,Hamilton East,GRN,2281.0,0.07172279344715907
158,2002,2002_14,Hamilton East,JPP,356.0,0.011193912523975726
159,2002,2002_14,Hamilton East,LAB,11369.0,0.3574819985535956
160,2002,2002_14,Hamilton East,MIN,431.0,0.01355218061189196
161,2002,2002_14,Hamilton East,MNA,18.0,0.0005659843410998962
162,2002,2002_14,Hamilton East,NAT,7573.0,0.23812218973052857
163,2002,2002_14,Hamilton East,NZF,3256.0,0.10238027859007012
164,2002,2002_14,Hamilton East,UNF,2643.0,0.0831053674181681
165,2002,2002_15,Hamilton West,ACT,2481.0,0.08120581304006284
166,2002,2002_15,Hamilton West,ALL,243.0,0.007953652788688138
167,2002,2002_15,Hamilton West,CHR,412.0,0.013485205551191412
168,2002,2002_15,Hamilton West,GRN,1748.0,0.05721393034825871
169,2002,2002_15,Hamilton West,JPP,379.0,0.012405079863838701
170,2002,2002_15,Hamilton West,LAB,12715.0,0.4161757004451427
171,2002,2002_15,Hamilton West,MIN,481.0,0.015743650170201625
172,2002,2002_15,Hamilton West,MNA,14.0,0.0004582351400890285
173,2002,2002_15,Hamilton West,NAT,6415.0,0.20996988740507985
174,2002,2002_15,Hamilton West,NZF,3577.0,0.11707907829274679
175,2002,2002_15,Hamilton West,UNF,2087.0,0.06830976695470019
176,2002,2002_16,Helensville,ACT,3676.0,0.12607607092636416
177,2002,2002_16,Helensville,ALL,299.0,0.010254827314195561
178,2002,2002_16,Helensville,CHR,288.0,0.009877559419693384
179,2002,2002_16,Helensville,GRN,1755.0,0.06019137771375656
180,2002,2002_16,Helensville,JPP,272.0,0.009328806118599308
181,2002,2002_16,Helensville,LAB,8988.0,0.3082621668895977
182,2002,2002_16,Helensville,MIN,448.0,0.015365092430634154
183,2002,2002_16,Helensville,MNA,10.0,0.0003429708131837981
184,2002,2002_16,Helensville,NAT,7524.0,0.25805123983948963
185,2002,2002_16,Helensville,NZF,3481.0,0.1193881400692801
186,2002,2002_16,Helensville,UNF,2416.0,0.08286174846520561
187,2002,2002_17,Hutt South,ACT,2474.0,0.08030642386470607
188,2002,2002_17,Hutt South,ALL,462.0,0.014996591683708248
189,2002,2002_17,Hutt South,CHR,362.0,0.011750576167754082
190,2002,2002_17,Hutt South,GRN,1980.0,0.06427110721589249
191,2002,2002_17,Hutt South,JPP,562.0,0.018242607199662416
192,2002,2002_17,Hutt South,LAB,13985.0,0.4539552699061902
193,2002,2002_17,Hutt South,MIN,413.0,0.013406044080890706
194,2002,2002_17,Hutt South,MNA,12.0,0.00038952186191449994
195,2002,2002_17,Hutt South,NAT,5718.0,0.18560716720225923
196,2002,2002_17,Hutt South,NZF,2139.0,0.06943227188625961
197,2002,2002_17,Hutt South,UNF,2700.0,0.0876424189307625
198,2002,2002_62,Ikaroa-Rawhiti,ACT,108.0,0.007311129163281885
199,2002,2002_62,Ikaroa-Rawhiti,ALL,251.0,0.016991605740590304
200,2002,2002_62,Ikaroa-Rawhiti,CHR,298.0,0.02017330083942594
201,2002,2002_62,Ikaroa-Rawhiti,GRN,1366.0,0.0924722447874357
202,2002,2002_62,Ikaroa-Rawhiti,JPP,190.0,0.012862171676144056
203,2002,2002_62,Ikaroa-Rawhiti,LAB,8875.0,0.600798808556729
204,2002,2002_62,Ikaroa-Rawhiti,MIN,586.0,0.039669645274844303
205,2002,2002_62,Ikaroa-Rawhiti,MNA,511.0,0.03459247224478743
206,2002,2002_62,Ikaroa-Rawhiti,NAT,515.0,0.03486325480639047
207,2002,2002_62,Ikaroa-Rawhiti,NZF,1832.0,0.12401841321418901
208,2002,2002_62,Ikaroa-Rawhiti,UNF,240.0,0.016246953696181964
209,2002,2002_18,Ilam,ACT,3482.0,0.10142732304107195
210,2002,2002_18,Ilam,ALL,507.0,0.01476842411884649
211,2002,2002_18,Ilam,CHR,459.0,0.013370230119429071
212,2002,2002_18,Ilam,GRN,2018.0,0.058782406058840664
213,2002,2002_18,Ilam,JPP,540.0,0.015729682493445966
214,2002,2002_18,Ilam,LAB,11413.0,0.33244975240314595
215,2002,2002_18,Ilam,MIN,410.0,0.011942907078357122
216,2002,2002_18,Ilam,MNA,4.0,0.00011651616661811826
217,2002,2002_18,Ilam,NAT,10255.0,0.2987183221672007
218,2002,2002_18,Ilam,NZF,2400.0,0.06990969997087096
219,2002,2002_18,Ilam,UNF,2842.0,0.08278473638217303
220,2002,2002_19,Invercargill,ACT,1073.0,0.03558636243035288
221,2002,2002_19,Invercargill,ALL,241.0,0.00799283629609976
222,2002,2002_19,Invercargill,CHR,301.0,0.009982754046166092
223,2002,2002_19,Invercargill,GRN,1298.0,0.04304855399310162
224,2002,2002_19,Invercargill,JPP,760.0,0.02520562483417352
225,2002,2002_19,Invercargill,LAB,14089.0,0.4672658530114089
226,2002,2002_19,Invercargill,MIN,678.0,0.022486070575749535
227,2002,2002_19,Invercargill,MNA,2.0,6.633059166887768e-05
228,2002,2002_19,Invercargill,NAT,8021.0,0.266018837888034
229,2002,2002_19,Invercargill,NZF,1838.0,0.060957813743698595
230,2002,2002_19,Invercargill,UNF,1851.0,0.0613889625895463
231,2002,2002_20,Kaikoura,ACT,1873.0,0.05817854258557495
232,2002,2002_20,Kaikoura,ALL,197.0,0.006119152637137355
233,2002,2002_20,Kaikoura,CHR,508.0,0.015779337764800894
234,2002,2002_20,Kaikoura,GRN,2220.0,0.06895694849972045
235,2002,2002_20,Kaikoura,JPP,570.0,0.017705162452630926
236,2002,2002_20,Kaikoura,LAB,12636.0,0.39249549605516554
237,2002,2002_20,Kaikoura,MIN,966.0,0.03000559110393241
238,2002,2002_20,Kaikoura,MNA,4.0,0.00012424675405355034
239,2002,2002_20,Kaikoura,NAT,8536.0,0.26514257315027645
240,2002,2002_20,Kaikoura,NZF,2825.0,0.08774927005031993
241,2002,2002_20,Kaikoura,UNF,1859.0,0.057743678946387524
242,2002,2002_21,Mana,ACT,1821.0,0.06182521898553677
243,2002,2002_21,Mana,ALL,507.0,0.017213281727439397
244,2002,2002_21,Mana,CHR,359.0,0.012188497317851566
245,2002,2002_21,Mana,GRN,2184.0,0.07414952128743126
246,2002,2002_21,Mana,JPP,562.0,0.01908060025802947
247,2002,2002_21,Mana,LAB,13997.0,0.47521559041216815
248,2002,2002_21,Mana,MIN,442.0,0.015006450736742038
249,2002,2002_21,Mana,MNA,14.0,0.0004753174441502003
250,2002,2002_21,Mana,NAT,5088.0,0.17274393970258708
251,2002,2002_21,Mana,NZF,1857.0,0.063047463841923
252,2002,2002_21,Mana,UNF,2623.0,0.0890541182861411
253,2002,2002_22,Mangere,ACT,573.0,0.023101112723754234
254,2002,2002_22,Mangere,ALL,273.0,0.0110062893081761
255,2002,2002_22,Mangere,CHR,345.0,0.013909046927914852
256,2002,2002_22,Mangere,GRN,806.0,0.03249475890985325
257,2002,2002_22,Mangere,JPP,618.0,0.024915336236090952
258,2002,2002_22,Mangere,LAB,17586.0,0.7089985486211902
259,2002,2002_22,Mangere,MIN,259.0,0.01044186421544912
260,2002,2002_22,Mangere,MNA,31.0,0.0012497984196097403
261,2002,2002_22,Mangere,NAT,1839.0,0.07414126753749395
262,2002,2002_22,Mangere,NZF,1585.0,0.06390098371230447
263,2002,2002_22,Mangere,UNF,889.0,0.0358409933881632
264,2002,2002_23,Manukau East,ACT,1883.0,0.06943983478998414
265,2002,2002_23,Manukau East,ALL,214.0,0.007891728436036435
266,2002,2002_23,Manukau East,CHR,384.0,0.014160858502046687
267,2002,2002_23,Manukau East,GRN,695.0,0.025629678799277206
268,2002,2002_23,Manukau East,JPP,540.0,0.019913707268503153
269,2002,2002_23,Manukau East,LAB,15235.0,0.5618246856215658
270,2002,2002_23,Manukau East,MIN,246.0,0.009071799977873659
271,2002,2002_23,Manukau East,MNA,15.0,0.0005531585352361987
272,2002,2002_23,Manukau East,NAT,4371.0,0.1611903971678283
273,2002,2002_23,Manukau East,NZF,2199.0,0.08109304126562673
274,2002,2002_23,Manukau East,UNF,1335.0,0.04923110963602168
275,2002,2002_24,Manurewa,ACT,1332.0,0.05106382978723404
276,2002,2002_24,Manurewa,ALL,249.0,0.009545715928694652
277,2002,2002_24,Manurewa,CHR,509.0,0.019513130151428023
278,2002,2002_24,Manurewa,GRN,970.0,0.03718612229250527
279,2002,2002_24,Manurewa,JPP,550.0,0.021084914701935978
280,2002,2002_24,Manurewa,LAB,14752.0,0.565535748514472
281,2002,2002_24,Manurewa,MIN,346.0,0.01326432815794518
282,2002,2002_24,Manurewa,MNA,15.0,0.0005750431282346176
283,2002,2002_24,Manurewa,NAT,3261.0,0.12501437607820587
284,2002,2002_24,Manurewa,NZF,2658.0,0.10189764232317423
285,2002,2002_24,Manurewa,UNF,1443.0,0.05531914893617021
286,2002,2002_25,Maungakiekie,ACT,2256.0,0.08464973171738396
287,2002,2002_25,Maungakiekie,ALL,250.0,0.009380511050242017
288,2002,2002_25,Maungakiekie,CHR,266.0,0.009980863757457506
289,2002,2002_25,Maungakiekie,GRN,1466.0,0.05500731679861919
290,2002,2002_25,Maungakiekie,JPP,524.0,0.01966155116130727
291,2002,2002_25,Maungakiekie,LAB,13491.0,0.5062098983152602
292,2002,2002_25,Maungakiekie,MIN,235.0,0.008817680387227496
293,2002,2002_25,Maungakiekie,MNA,14.0,0.000525308618813553
294,2002,2002_25,Maungakiekie,NAT,4547.0,0.17061273498180182
295,2002,2002_25,Maungakiekie,NZF,2044.0,0.07669505834677873
296,2002,2002_25,Maungakiekie,UNF,1558.0,0.05845934486510825
297,2002,2002_26,Mt Albert,ACT,2063.0,0.07154003537122447
298,2002,2002_26,Mt Albert,ALL,494.0,0.017130769497520546
299,2002,2002_26,Mt Albert,CHR,295.0,0.01022991295904567
300,2002,2002_26,Mt Albert,GRN,3080.0,0.10680722682664633
301,2002,2002_26,Mt Albert,JPP,491.0,0.01702673648437771
302,2002,2002_26,Mt Albert,LAB,15021.0,0.5208932968061865
303,2002,2002_26,Mt Albert,MIN,221.0,0.00766376530152235
304,2002,2002_26,Mt Albert,MNA,6.0,0.00020806602628567464
305,2002,2002_26,Mt Albert,NAT,3777.0,0.13097756354683218
306,2002,2002_26,Mt Albert,NZF,1855.0,0.06432707979332108
307,2002,2002_26,Mt Albert,UNF,1534.0,0.05319554738703749
308,2002,2002_27,Mt Roskill,ACT,2351.0,0.0786419133634387
309,2002,2002_27,Mt Roskill,ALL,357.0,0.011941796287004515
310,2002,2002_27,Mt Roskill,CHR,425.0,0.014216424151195853
311,2002,2002_27,Mt Roskill,GRN,1577.0,0.05275129620337849
312,2002,2002_27,Mt Roskill,JPP,446.0,0.014918882756313765
313,2002,2002_27,Mt Roskill,LAB,14866.0,0.49727379160394714
314,2002,2002_27,Mt Roskill,MIN,246.0,0.008228800802809834
315,2002,2002_27,Mt Roskill,MNA,10.0,0.0003345040976751965
316,2002,2002_27,Mt Roskill,NAT,5126.0,0.17146680046830573
317,2002,2002_27,Mt Roskill,NZF,2329.0,0.07790600434855327
318,2002,2002_27,Mt Roskill,UNF,2162.0,0.07231978591737749
319,2002,2002_28,Napier,ACT,2061.0,0.0633160271573838
320,2002,2002_28,Napier,ALL,411.0,0.012626340204602009
321,2002,2002_28,Napier,CHR,515.0,0.015821326533747043
322,2002,2002_28,Napier,GRN,2023.0,0.06214862830635003
323,2002,2002_28,Napier,JPP,492.0,0.01511474301864766
324,2002,2002_28,Napier,LAB,14853.0,0.45629934564222296
325,2002,2002_28,Napier,MIN,1094.0,0.03360879850081411
326,2002,2002_28,Napier,MNA,6.0,0.00018432613437375196
327,2002,2002_28,Napier,NAT,6074.0,0.18659949003102824
328,2002,2002_28,Napier,NZF,3045.0,0.09354551319467912
329,2002,2002_28,Napier,UNF,1977.0,0.06073546127615127
330,2002,2002_29,Nelson,ACT,1346.0,0.03991577948459417
331,2002,2002_29,Nelson,ALL,398.0,0.011802734201239583
332,2002,2002_29,Nelson,CHR,628.0,0.018623409744669493
333,2002,2002_29,Nelson,GRN,3008.0,0.08920257406363986
334,2002,2002_29,Nelson,JPP,441.0,0.013077903976750392
335,2002,2002_29,Nelson,LAB,15149.0,0.44924527742356396
336,2002,2002_29,Nelson,MIN,1830.0,0.054268853236855374
337,2002,2002_29,Nelson,MNA,3.0,8.896533317517274e-05
338,2002,2002_29,Nelson,NAT,6517.0,0.1932623587675336
339,2002,2002_29,Nelson,NZF,2147.0,0.06366952344236529
340,2002,2002_29,Nelson,UNF,2254.0,0.06684262032561313
341,2002,2002_30,New Lynn,ACT,1929.0,0.0662090269435387
342,2002,2002_30,New Lynn,ALL,405.0,0.013900806590012013
343,2002,2002_30,New Lynn,CHR,440.0,0.015102110863222927
344,2002,2002_30,New Lynn,GRN,2087.0,0.07163205766260511
345,2002,2002_30,New Lynn,JPP,485.0,0.01664664492877982
346,2002,2002_30,New Lynn,LAB,14128.0,0.4849150506263944
347,2002,2002_30,New Lynn,MIN,283.0,0.00971340312339111
348,2002,2002_30,New Lynn,MNA,5.0,0.00017161489617298782
349,2002,2002_30,New Lynn,NAT,4315.0,0.14810365539728848
350,2002,2002_30,New Lynn,NZF,2949.0,0.10121846576282821
351,2002,2002_30,New Lynn,UNF,2109.0,0.07238716320576626
352,2002,2002_31,New Plymouth,ACT,1491.0,0.0491835724888669
353,2002,2002_31,New Plymouth,ALL,294.0,0.009698169223156854
354,2002,2002_31,New Plymouth,CHR,400.0,0.013194788058716806
355,2002,2002_31,New Plymouth,GRN,2039.0,0.06726043212930892
356,2002,2002_31,New Plymouth,JPP,366.0,0.012073231073725878
357,2002,2002_31,New Plymouth,LAB,12605.0,0.41580075870031336
358,2002,2002_31,New Plymouth,MIN,502.0,0.016559459013689593
359,2002,2002_31,New Plymouth,MNA,7.0,0.00023090879102754413
360,2002,2002_31,New Plymouth,NAT,6628.0,0.2186376381329375
361,2002,2002_31,New Plymouth,NZF,3616.0,0.11928088405079994
362,2002,2002_31,New Plymouth,UNF,2367.0,0.0780801583374567
363,2002,2002_32,North Shore,ACT,4897.0,0.14127048234479575
364,2002,2002_32,North Shore,ALL,282.0,0.008135241172397877
365,2002,2002_32,North Shore,CHR,292.0,0.008423724901915532
366,2002,2002_32,North Shore,GRN,2234.0,0.06444726517424418
367,2002,2002_32,North Shore,JPP,363.0,0.010471959381490883
368,2002,2002_32,North Shore,LAB,10841.0,0.31274521117009
369,2002,2002_32,North Shore,MIN,314.0,0.009058389106854373
370,2002,2002_32,North Shore,MNA,1.0,2.8848372951765522e-05
371,2002,2002_32,North Shore,NAT,9507.0,0.2742614816524348
372,2002,2002_32,North Shore,NZF,3525.0,0.10169051465497346
373,2002,2002_32,North Shore,UNF,2408.0,0.06946688206785137
374,2002,2002_33,Northcote,ACT,3161.0,0.10181337971462621
375,2002,2002_33,Northcote,ALL,332.0,0.010693464746996489
376,2002,2002_33,Northcote,CHR,332.0,0.010693464746996489
377,2002,2002_33,Northcote,GRN,1983.0,0.06387090540148807
378,2002,2002_33,Northcote,JPP,754.0,0.024285760298901664
379,2002,2002_33,Northcote,LAB,12040.0,0.38779914323445097
380,2002,2002_33,Northcote,MIN,398.0,0.012819274003929525
381,2002,2002_33,Northcote,MNA,8.0,0.0002576738493252166
382,2002,2002_33,Northcote,NAT,6687.0,0.21538312880471544
383,2002,2002_33,Northcote,NZF,3069.0,0.09885013044738622
384,2002,2002_33,Northcote,UNF,2283.0,0.07353367475118369
385,2002,2002_34,Northland,ACT,2106.0,0.07385327535418712
386,2002,2002_34,Northland,ALL,232.0,0.008135783419834479
387,2002,2002_34,Northland,CHR,476.0,0.0166923832234535
388,2002,2002_34,Northland,GRN,2651.0,0.09296535278440174
389,2002,2002_34,Northland,JPP,424.0,0.014868845560387152
390,2002,2002_34,Northland,LAB,8445.0,0.2961495300883714
391,2002,2002_34,Northland,MIN,562.0,0.019708233973909386
392,2002,2002_34,Northland,MNA,13.0,0.00045588441576658716
393,2002,2002_34,Northland,NAT,6523.0,0.22874877261888063
394,2002,2002_34,Northland,NZF,5428.0,0.19034927759854117
395,2002,2002_34,Northland,UNF,1656.0,0.0580726609622668
396,2002,2002_35,Ohariu-Belmont,ACT,3428.0,0.10150721032838826
397,2002,2002_35,Ohariu-Belmont,ALL,418.0,0.012377483639809304
398,2002,2002_35,Ohariu-Belmont,CHR,292.0,0.008646471824938556
399,2002,2002_35,Ohariu-Belmont,GRN,2183.0,0.0646412602528797
400,2002,2002_35,Ohariu-Belmont,JPP,394.0,0.011666814722691066
401,2002,2002_35,Ohariu-Belmont,LAB,12374.0,0.3664090491842113
402,2002,2002_35,Ohariu-Belmont,MIN,394.0,0.011666814722691066
403,2002,2002_35,Ohariu-Belmont,MNA,8.0,0.0002368896390394125
404,2002,2002_35,Ohariu-Belmont,NAT,8232.0,0.24375943857155546
405,2002,2002_35,Ohariu-Belmont,NZF,1654.0,0.04897693287139854
