,year,electorate_id,electorate_name,party,votes,percentage
0,2005,2002_00,Aoraki,ACT,398.0,0.011696593881329532
1,2005,2002_00,Aoraki,ALL,24.0,0.0007053222441002733
2,2005,2002_00,Aoraki,CHR,31.0,0.000911041231962853
3,2005,2002_00,Aoraki,GRN,1524.0,0.04478796250036735
4,2005,2002_00,Aoraki,JPP,523.0,0.015370147236018455
5,2005,2002_00,Aoraki,LAB,13596.0,0.39956505128280484
6,2005,2002_00,Aoraki,MIN,314.0,0.009227966026978576
7,2005,2002_00,Aoraki,NAT,14653.0,0.43062861845005435
8,2005,2002_00,Aoraki,NZF,2048.0,0.06018749816322332
9,2005,2002_00,Aoraki,TPM,38.0,0.0011167602198254327
10,2005,2002_00,Aoraki,UNF,878.0,0.025803038763335
11,2005,2002_01,Auckland Central,ACT,658.0,0.01788967129768087
12,2005,2002_01,Auckland Central,ALL,19.0,0.0005165710557081102
13,2005,2002_01,Auckland Central,CHR,29.0,0.0007884505587123787
14,2005,2002_01,Auckland Central,GRN,4775.0,0.1298224626845382
15,2005,2002_01,Auckland Central,JPP,297.0,0.008074821239226775
16,2005,2002_01,Auckland Central,LAB,16639.0,0.4523803050488024
17,2005,2002_01,Auckland Central,MIN,217.0,0.005899785215192627
18,2005,2002_01,Auckland Central,NAT,12403.0,0.3372121475761942
19,2005,2002_01,Auckland Central,NZF,1044.0,0.028384220113645633
20,2005,2002_01,Auckland Central,TPM,223.0,0.006062912916995187
21,2005,2002_01,Auckland Central,UNF,477.0,0.012968652293303608
22,2005,2002_02,Banks Peninsula,ACT,443.0,0.010861037560066686
23,2005,2002_02,Banks Peninsula,ALL,39.0,0.0009561635775228008
24,2005,2002_02,Banks Peninsula,CHR,45.0,0.0011032656663724624
25,2005,2002_02,Banks Peninsula,GRN,4255.0,0.1043198980092184
26,2005,2002_02,Banks Peninsula,JPP,808.0,0.01980974796508777
27,2005,2002_02,Banks Peninsula,LAB,16355.0,0.40097577718936944
28,2005,2002_02,Banks Peninsula,MIN,211.0,0.005173090124546436
29,2005,2002_02,Banks Peninsula,NAT,15697.0,0.3848435814455232
30,2005,2002_02,Banks Peninsula,NZF,1421.0,0.034838678042561536
31,2005,2002_02,Banks Peninsula,TPM,80.0,0.0019613611846621554
32,2005,2002_02,Banks Peninsula,UNF,1434.0,0.03515739923506914
33,2005,2002_03,Bay of Plenty,ACT,332.0,0.009093897228004822
34,2005,2002_03,Bay of Plenty,ALL,3.0,8.217377013257368e-05
35,2005,2002_03,Bay of Plenty,CHR,20.0,0.0005478251342171578
36,2005,2002_03,Bay of Plenty,GRN,1213.0,0.033225594390270625
37,2005,2002_03,Bay of Plenty,JPP,316.0,0.008655637120631094
