,year,electorate_id,electorate_name,party,votes,percentage
121,2017,2014_11,Epsom,ACT,696,0.017838835349600166
122,2017,2014_11,Epsom,CON,80,0.002050440844781628
123,2017,2014_11,Epsom,GRN,3263,0.08363235595653065
124,2017,2014_11,Epsom,LAB,9575,0.2454121386098011
125,2017,2014_11,Epsom,MIN,101,0.0025886815665368055
126,2017,2014_11,Epsom,MNA,6,0.00015378306335862212
127,2017,2014_11,Epsom,NAT,22875,0.5862979290547468
128,2017,2014_11,Epsom,NZF,1229,0.03149989747795776
129,2017,2014_11,Epsom,TOP,1043,0.026732622513840475
130,2017,2014_11,Epsom,TPM,124,0.0031781833094115235
131,2017,2014_11,Epsom,UNF,24,0.0006151322534344885
132,2017,2014_12,Hamilton East,ACT,225,0.006165397051570121
133,2017,2014_12,Hamilton East,CON,75,0.0020551323505233737
134,2017,2014_12,Hamilton East,GRN,2221,0.06085931934016551
135,2017,2014_12,Hamilton East,LAB,12958,0.3550720666410917
136,2017,2014_12,Hamilton East,MIN,166,0.004548692935825067
137,2017,2014_12,Hamilton East,MNA,10,0.0002740176467364498
138,2017,2014_12,Hamilton East,NAT,17380,0.4762426700279498
139,2017,2014_12,Hamilton East,NZF,2074,0.05683125993313969
140,2017,2014_12,Hamilton East,TOP,1157,0.03170384172740724
141,2017,2014_12,Hamilton East,TPM,199,0.005452951170055352
142,2017,2014_12,Hamilton East,UNF,29,0.0007946511755357045
143,2017,2014_13,Hamilton West,ACT,149,0.004046493943837923
144,2017,2014_13,Hamilton West,CON,111,0.0030145021997718753
145,2017,2014_13,Hamilton West,GRN,1588,0.04312639183097062
146,2017,2014_13,Hamilton West,LAB,13539,0.36768779533974255
147,2017,2014_13,Hamilton West,MIN,223,0.0060561620770191735
148,2017,2014_13,Hamilton West,MNA,9,0.00024441909727880074
149,2017,2014_13,Hamilton West,NAT,17119,0.4649122807017544
150,2017,2014_13,Hamilton West,NZF,2836,0.07701917332029765
151,2017,2014_13,Hamilton West,TOP,981,0.026641681603389276
152,2017,2014_13,Hamilton West,TPM,232,0.006300581174297974
153,2017,2014_13,Hamilton West,UNF,35,0.0009505187116397805
154,2017,2014_64,Hauraki-Waikato,ACT,20,0.0008766546857192952
155,2017,2014_64,Hauraki-Waikato,CON,18,0.0007889892171473657
156,2017,2014_64,Hauraki-Waikato,GRN,1193,0.05229245200315596
157,2017,2014_64,Hauraki-Waikato,LAB,14279,0.6258876128692907
158,2017,2014_64,Hauraki-Waikato,MIN,321,0.014070307705794687
159,2017,2014_64,Hauraki-Waikato,MNA,230,0.010081528885771894
160,2017,2014_64,Hauraki-Waikato,NAT,1594,0.06986937845182782
161,2017,2014_64,Hauraki-Waikato,NZF,1936,0.08486017357762778
162,2017,2014_64,Hauraki-Waikato,TOP,582,0.02551065135443149
163,2017,2014_64,Hauraki-Waikato,TPM,2635,0.11549925484351714
