,year,electorate_id,electorate_name,party,votes,percentage
176,2023,2020_17,Kaipara ki Mahurangi,NAT,23725,0.47780642042937127
177,2023,2020_17,Kaipara ki Mahurangi,NZF,3311,0.06668143553389455
178,2023,2020_17,Kaipara ki Mahurangi,TOP,914,0.018407379063116767
179,2023,2020_17,Kaipara ki Mahurangi,TPM,338,0.006807105167760906
180,2023,2020_18,Kelston,ACT,1990,0.059541619292681466
181,2023,2020_18,Kelston,CON,70,0.002094428819340554
182,2023,2020_18,Kelston,GRN,4709,0.14089521871820956
183,2023,2020_18,Kelston,LAB,12460,0.37280832984261864
184,2023,2020_18,Kelston,MIN,930,0.027825982885524504
185,2023,2020_18,Kelston,NAT,10442,0.3124289390222009
186,2023,2020_18,Kelston,NZF,1580,0.04727425049368679
187,2023,2020_18,Kelston,TOP,650,0.01944826760816229
188,2023,2020_18,Kelston,TPM,591,0.01768296331757525
189,2023,2020_19,Mana,ACT,2250,0.05367622501073525
190,2023,2020_19,Mana,CON,46,0.0010973806002194761
191,2023,2020_19,Mana,GRN,6297,0.15022186173004437
192,2023,2020_19,Mana,LAB,16016,0.38207929767641585
193,2023,2020_19,Mana,MIN,1060,0.025287466005057494
194,2023,2020_19,Mana,NAT,12084,0.2882771124576554
195,2023,2020_19,Mana,NZF,2215,0.052841261510568255
196,2023,2020_19,Mana,TOP,1158,0.027625363805525074
197,2023,2020_19,Mana,TPM,792,0.018894031203778805
198,2023,2020_21,Manurewa,ACT,806,0.026916911568260753
199,2023,2020_21,Manurewa,CON,56,0.0018701576275714667
200,2023,2020_21,Manurewa,GRN,1777,0.05934410900347315
201,2023,2020_21,Manurewa,LAB,15623,0.5217405824205184
202,2023,2020_21,Manurewa,MIN,1026,0.03426395939086294
203,2023,2020_21,Manurewa,NAT,8808,0.29414907827945497
204,2023,2020_21,Manurewa,NZF,1037,0.03463131178199305
205,2023,2020_21,Manurewa,TOP,179,0.0059778252738445095
206,2023,2020_21,Manurewa,TPM,632,0.021106064654020838
207,2023,2020_22,Maungakiekie,ACT,2863,0.07976707901482225
208,2023,2020_22,Maungakiekie,CON,45,0.0012537612838515546
209,2023,2020_22,Maungakiekie,GRN,4964,0.13830380028975817
210,2023,2020_22,Maungakiekie,LAB,9801,0.2730692076228686
211,2023,2020_22,Maungakiekie,MIN,617,0.017190460269697984
212,2023,2020_22,Maungakiekie,NAT,14935,0.4161094394293993
213,2023,2020_22,Maungakiekie,NZF,1379,0.03842081800958431
214,2023,2020_22,Maungakiekie,TOP,952,0.026524016493926224
215,2023,2020_22,Maungakiekie,TPM,336,0.009361417586091608
216,2023,2020_23,Mt Albert,ACT,2681,0.0676251734140497
217,2023,2020_23,Mt Albert,CON,30,0.0007567158531971245
218,2023,2020_23,Mt Albert,GRN,10023,0.25281876655315927
219,2023,2020_23,Mt Albert,LAB,10341,0.2608399545970488
220,2023,2020_23,Mt Albert,MIN,530,0.013368646739815866
221,2023,2020_23,Mt Albert,NAT,12706,0.32049438769075544
222,2023,2020_23,Mt Albert,NZF,1219,0.03074788750157649
223,2023,2020_23,Mt Albert,TOP,1474,0.03717997225375205
224,2023,2020_23,Mt Albert,TPM,641,0.016168495396645225
225,2023,2020_24,Mt Roskill,ACT,2227,0.06105719142402807
226,2023,2020_24,Mt Roskill,CON,67,0.0018369249328288645
227,2023,2020_24,Mt Roskill,GRN,4422,0.12123704556670505
228,2023,2020_24,Mt Roskill,LAB,10959,0.3004606020727093
229,2023,2020_24,Mt Roskill,MIN,623,0.017080660196304217
230,2023,2020_24,Mt Roskill,NAT,15828,0.43395295278828755
231,2023,2020_24,Mt Roskill,NZF,1294,0.035477326314635085
232,2023,2020_24,Mt Roskill,TOP,765,0.02097384438229972
233,2023,2020_24,Mt Roskill,TPM,289,0.007923452322202117
234,2023,2020_20,Māngere,ACT,624,0.02123460151092357
235,2023,2020_20,Māngere,CON,54,0.0018376097461376166
236,2023,2020_20,Māngere,GRN,2306,0.07847274212209895
237,2023,2020_20,Māngere,LAB,18042,0.6139658340706459
238,2023,2020_20,Māngere,MIN,831,0.0282787722044511
239,2023,2020_20,Māngere,NAT,5656,0.1924726060028585
240,2023,2020_20,Māngere,NZF,973,0.033111005240590755
241,2023,2020_20,Māngere,TOP,272,0.009256108350915402
242,2023,2020_20,Māngere,TPM,628,0.02137072075137821
243,2023,2020_25,Napier,ACT,4503,0.11075038736811038
244,2023,2020_25,Napier,CON,44,0.001082171229002189
245,2023,2020_25,Napier,GRN,3476,0.08549152709117293
246,2023,2020_25,Napier,LAB,10810,0.2658697951253105
247,2023,2020_25,Napier,MIN,1361,0.03347352369709043
248,2023,2020_25,Napier,NAT,16670,0.4099953269878748
249,2023,2020_25,Napier,NZF,2794,0.068717873041639
250,2023,2020_25,Napier,TOP,621,0.015273371209326349
251,2023,2020_25,Napier,TPM,380,0.00934602425047345
252,2023,2020_26,Nelson,ACT,4428,0.10368566477778299
253,2023,2020_26,Nelson,CON,82,0.0019201049032922775
254,2023,2020_26,Nelson,GRN,6154,0.14410153140073995
255,2023,2020_26,Nelson,LAB,12520,0.2931672364538941
256,2023,2020_26,Nelson,MIN,1653,0.03870650494075774
257,2023,2020_26,Nelson,NAT,13856,0.3244508968294853
258,2023,2020_26,Nelson,NZF,2612,0.06116236594389547
259,2023,2020_26,Nelson,TOP,1058,0.024774036435161337
260,2023,2020_26,Nelson,TPM,343,0.008031658314990867
261,2023,2020_27,New Lynn,ACT,3183,0.07769478617457527
262,2023,2020_27,New Lynn,CON,60,0.0014645577035735209
263,2023,2020_27,New Lynn,GRN,6859,0.16742335481351298
264,2023,2020_27,New Lynn,LAB,11020,0.2689904315563367
265,2023,2020_27,New Lynn,MIN,1134,0.027680140597539545
266,2023,2020_27,New Lynn,NAT,15287,0.37314489357547354
267,2023,2020_27,New Lynn,NZF,2020,0.049306776020308536
268,2023,2020_27,New Lynn,TOP,903,0.02204159343878149
269,2023,2020_27,New Lynn,TPM,502,0.012253466119898457
270,2023,2020_28,New Plymouth,ACT,4388,0.10163995182062448
271,2023,2020_28,New Plymouth,CON,54,0.001250810710645789
272,2023,2020_28,New Plymouth,GRN,3674,0.08510145464653016
273,2023,2020_28,New Plymouth,LAB,10442,0.24186973038080237
274,2023,2020_28,New Plymouth,MIN,1807,0.04185583248401742
275,2023,2020_28,New Plymouth,NAT,18208,0.42175484110071343
276,2023,2020_28,New Plymouth,NZF,3134,0.07259334754007227
277,2023,2020_28,New Plymouth,TOP,848,0.01964236078940054
278,2023,2020_28,New Plymouth,TPM,617,0.014291670527193552
279,2023,2020_29,North Shore,ACT,4540,0.10982099661344945
280,2023,2020_29,North Shore,CON,53,0.001282051282051282
281,2023,2020_29,North Shore,GRN,4851,0.11734397677793904
282,2023,2020_29,North Shore,LAB,7318,0.17701983551040154
283,2023,2020_29,North Shore,MIN,662,0.016013546202225448
284,2023,2020_29,North Shore,NAT,21050,0.5091920657958394
285,2023,2020_29,North Shore,NZF,1604,0.03880019351717465
286,2023,2020_29,North Shore,TOP,1055,0.02552007740686986
287,2023,2020_29,North Shore,TPM,207,0.005007256894049347
288,2023,2020_30,Northcote,ACT,3381,0.08698001080497028
289,2023,2020_30,Northcote,CON,54,0.0013892104653855058
290,2023,2020_30,Northcote,GRN,5548,0.14272851225849606
291,2023,2020_30,Northcote,LAB,9014,0.23189524324046204
292,2023,2020_30,Northcote,MIN,755,0.019423220395667722
293,2023,2020_30,Northcote,NAT,16975,0.4367008824059067
294,2023,2020_30,Northcote,NZF,1641,0.042216562475881764
295,2023,2020_30,Northcote,TOP,1208,0.031077152633068355
296,2023,2020_30,Northcote,TPM,295,0.00758920532016156
297,2023,2020_31,Northland,ACT,4729,0.10207870140522805
298,2023,2020_31,Northland,CON,64,0.0013814837999438772
299,2023,2020_31,Northland,GRN,3705,0.07997496060612602
300,2023,2020_31,Northland,LAB,10211,0.22041142314417078
301,2023,2020_31,Northland,MIN,3384,0.0730459559220325
302,2023,2020_31,Northland,NAT,16418,0.35439376605435274
303,2023,2020_31,Northland,NZF,6523,0.14080341917240485
304,2023,2020_31,Northland,TOP,577,0.012454939883869018
305,2023,2020_31,Northland,TPM,716,0.015455350011872126
306,2023,2020_34,Pakuranga,ACT,3638,0.09890438517793546
307,2023,2020_34,Pakuranga,CON,54,0.0014680694886224615
308,2023,2020_34,Pakuranga,GRN,2650,0.07204415083054672
309,2023,2020_34,Pakuranga,LAB,6124,0.16648995459859173
310,2023,2020_34,Pakuranga,MIN,747,0.02030829459261072
311,2023,2020_34,Pakuranga,NAT,21458,0.5833673164233477
312,2023,2020_34,Pakuranga,NZF,1397,0.03797950140010331
313,2023,2020_34,Pakuranga,TOP,531,0.014436016638120872
314,2023,2020_34,Pakuranga,TPM,184,0.00500231085012098
315,2023,2020_35,Palmerston North,ACT,2970,0.08278284137469688
316,2023,2020_35,Palmerston North,CON,61,0.0017002536443961312
317,2023,2020_35,Palmerston North,GRN,4454,0.12414638905148145
318,2023,2020_35,Palmerston North,LAB,11293,0.3147699082977952
319,2023,2020_35,Palmerston North,MIN,1216,0.03389358084566714
320,2023,2020_35,Palmerston North,NAT,12195,0.3399113638264069
321,2023,2020_35,Palmerston North,NZF,2242,0.06249128968419879
322,2023,2020_35,Palmerston North,TOP,821,0.022883741672938093
323,2023,2020_35,Palmerston North,TPM,625,0.017420631602419377
324,2023,2020_36,Panmure-Ōtāhuhu,ACT,1100,0.03617826015457984
325,2023,2020_36,Panmure-Ōtāhuhu,CON,37,0.0012169051142904128
326,2023,2020_36,Panmure-Ōtāhuhu,GRN,2601,0.0855451406018747
327,2023,2020_36,Panmure-Ōtāhuhu,LAB,16024,0.5270185824699885
328,2023,2020_36,Panmure-Ōtāhuhu,MIN,789,0.025949679329057722
329,2023,2020_36,Panmure-Ōtāhuhu,NAT,8074,0.265548429534616
330,2023,2020_36,Panmure-Ōtāhuhu,NZF,1001,0.032922216740667656
331,2023,2020_36,Panmure-Ōtāhuhu,TOP,369,0.012136161815490874
332,2023,2020_36,Panmure-Ōtāhuhu,TPM,410,0.013484624239434303
333,2023,2020_37,Papakura,ACT,4264,0.10049256439867078
334,2023,2020_37,Papakura,CON,55,0.0012962221017652187
335,2023,2020_37,Papakura,GRN,2710,0.06386839810515896
336,2023,2020_37,Papakura,LAB,8893,0.2095873300181471
337,2023,2020_37,Papakura,MIN,1236,0.0291296457778511
338,2023,2020_37,Papakura,NAT,22042,0.5194786830383447
339,2023,2020_37,Papakura,NZF,2238,0.05274445570455563
340,2023,2020_37,Papakura,TOP,542,0.012773679621031793
341,2023,2020_37,Papakura,TPM,451,0.010629021234474794
342,2023,2020_38,Port Waikato,ACT,5107,0.12045095403193472
343,2023,2020_38,Port Waikato,CON,66,0.0015566404868039342
344,2023,2020_38,Port Waikato,GRN,2486,0.058633458336281516
345,2023,2020_38,Port Waikato,LAB,7918,0.18674968749262955
346,2023,2020_38,Port Waikato,MIN,1510,0.03561404750112031
347,2023,2020_38,Port Waikato,NAT,21277,0.5018278732988986
348,2023,2020_38,Port Waikato,NZF,3146,0.07419986320432086
349,2023,2020_38,Port Waikato,TOP,508,0.011981414656006039
350,2023,2020_38,Port Waikato,TPM,381,0.008986060992004528
351,2023,2020_39,Rangitata,ACT,4082,0.10088727416524554
352,2023,2020_39,Rangitata,CON,148,0.0036578433553298238
353,2023,2020_39,Rangitata,GRN,2351,0.058105336002570375
354,2023,2020_39,Rangitata,LAB,10660,0.26346358221497246
355,2023,2020_39,Rangitata,MIN,1365,0.03373619040557574
356,2023,2020_39,Rangitata,NAT,18167,0.44900027186673586
357,2023,2020_39,Rangitata,NZF,3010,0.0743926249969106
358,2023,2020_39,Rangitata,TOP,522,0.012901312374879514
359,2023,2020_39,Rangitata,TPM,156,0.0038555646177800846
360,2023,2020_40,Rangitīkei,ACT,5655,0.13701451311995735
361,2023,2020_40,Rangitīkei,CON,73,0.0017687107794441886
362,2023,2020_40,Rangitīkei,GRN,3061,0.07416470816272139
363,2023,2020_40,Rangitīkei,LAB,8993,0.21789063067865191
364,2023,2020_40,Rangitīkei,MIN,1498,0.03629491435078623
365,2023,2020_40,Rangitīkei,NAT,17018,0.4123276718435781
366,2023,2020_40,Rangitīkei,NZF,3768,0.09129455091706443
367,2023,2020_40,Rangitīkei,TOP,630,0.015264216315751217
368,2023,2020_40,Rangitīkei,TPM,577,0.013980083832045163
369,2023,2020_41,Remutaka,ACT,2476,0.05932528272953805
370,2023,2020_41,Remutaka,CON,71,0.0017011692543607438
371,2023,2020_41,Remutaka,GRN,5068,0.12142994057887675
372,2023,2020_41,Remutaka,LAB,16000,0.38336208548974504
373,2023,2020_41,Remutaka,MIN,1296,0.03105232892466935
374,2023,2020_41,Remutaka,NAT,12726,0.30491661874640597
375,2023,2020_41,Remutaka,NZF,2441,0.058486678167529234
376,2023,2020_41,Remutaka,TOP,1147,0.0274822695035461
377,2023,2020_41,Remutaka,TPM,511,0.012243626605328734
378,2023,2020_42,Rongotai,ACT,1680,0.039422738472368886
379,2023,2020_42,Rongotai,CON,35,0.0008213070515076851
380,2023,2020_42,Rongotai,GRN,13664,0.32063827290860025
381,2023,2020_42,Rongotai,LAB,13361,0.31352810043411944
382,2023,2020_42,Rongotai,MIN,578,0.013563299307755485
383,2023,2020_42,Rongotai,NAT,9088,0.21325824240290978
384,2023,2020_42,Rongotai,NZF,1411,0.03311040713363839
385,2023,2020_42,Rongotai,TOP,1792,0.042050921037193476
386,2023,2020_42,Rongotai,TPM,1006,0.023606711251906606
387,2023,2020_43,Rotorua,ACT,3543,0.09623271858109025
388,2023,2020_43,Rotorua,CON,50,0.0013580682836733032
389,2023,2020_43,Rotorua,GRN,2885,0.07836053996794959
390,2023,2020_43,Rotorua,LAB,8922,0.2423337045386642
391,2023,2020_43,Rotorua,MIN,1776,0.048238585436075725
392,2023,2020_43,Rotorua,NAT,15317,0.4160306380204797
393,2023,2020_43,Rotorua,NZF,2835,0.07700247168427629
394,2023,2020_43,Rotorua,TOP,638,0.01732895129967135
395,2023,2020_43,Rotorua,TPM,851,0.02311432218811962
396,2023,2020_44,Selwyn,ACT,5895,0.12153386248840325
397,2023,2020_44,Selwyn,CON,136,0.002803834656221008
398,2023,2020_44,Selwyn,GRN,4340,0.08947531182352335
399,2023,2020_44,Selwyn,LAB,8805,0.18152767755901453
400,2023,2020_44,Selwyn,MIN,1191,0.024554169673229563
401,2023,2020_44,Selwyn,NAT,23959,0.4939490774146995
402,2023,2020_44,Selwyn,NZF,2633,0.054283063601690544
403,2023,2020_44,Selwyn,TOP,1311,0.027028141428718688
404,2023,2020_44,Selwyn,TPM,235,0.004844861354499536
405,2023,2020_45,Southland,ACT,5412,0.13636363636363635
406,2023,2020_45,Southland,CON,32,0.0008062890546260835
407,2023,2020_45,Southland,GRN,3482,0.08773432775650071
408,2023,2020_45,Southland,LAB,6546,0.1649365047369482
409,2023,2020_45,Southland,MIN,1736,0.04374118121346503
410,2023,2020_45,Southland,NAT,19222,0.4843277565007055
411,2023,2020_45,Southland,NZF,2258,0.05689377141705301
412,2023,2020_45,Southland,TOP,810,0.020409191695222737
413,2023,2020_45,Southland,TPM,190,0.00478734126184237
414,2023,2020_46,Taieri,ACT,3345,0.0791547362691971
415,2023,2020_46,Taieri,CON,32,0.0007572351451761755
416,2023,2020_46,Taieri,GRN,4581,0.10840294375162687
417,2023,2020_46,Taieri,LAB,14507,0.3432878203459618
418,2023,2020_46,Taieri,MIN,1155,0.027331456021202585
419,2023,2020_46,Taieri,NAT,14206,0.3361650772616484
420,2023,2020_46,Taieri,NZF,3259,0.07711966681653612
421,2023,2020_46,Taieri,TOP,929,0.021983482808395845
422,2023,2020_46,Taieri,TPM,245,0.0057975815802550935
423,2023,2020_47,Takanini,ACT,2202,0.055405983443625295
424,2023,2020_47,Takanini,CON,68,0.0017109931308658128
425,2023,2020_47,Takanini,GRN,2277,0.057293108220315525
426,2023,2020_47,Takanini,LAB,11181,0.2813325617089802
427,2023,2020_47,Takanini,MIN,919,0.02312356893037768
428,2023,2020_47,Takanini,NAT,21056,0.529803990639861
429,2023,2020_47,Takanini,NZF,1267,0.031879827894220364
