,year,electorate_id,electorate_name,party,votes,percentage
173,2014,2014_16,Hutt South,LAB,10903.0,0.27983676402648733
174,2014,2014_16,Hutt South,MIN,261.0,0.006698834762075868
175,2014,2014_16,Hutt South,MNA,281.0,0.007212155433499307
176,2014,2014_16,Hutt South,NAT,17648.0,0.4529541604640419
177,2014,2014_16,Hutt South,NZF,2913.0,0.07476515579282378
178,2014,2014_16,Hutt South,TPM,207.0,0.005312868949232586
179,2014,2014_16,Hutt South,UNF,136.0,0.0034905805656793797
180,2014,2014_65,Ikaroa-Rāwhiti,ACT,24.0,0.0011003622025583422
181,2014,2014_65,Ikaroa-Rāwhiti,CON,130.0,0.005960295263857687
182,2014,2014_65,Ikaroa-Rāwhiti,GRN,2275.0,0.10430516711750952
183,2014,2014_65,Ikaroa-Rāwhiti,LAB,10489.0,0.4809041309431021
184,2014,2014_65,Ikaroa-Rāwhiti,MIN,357.0,0.01636788776305534
185,2014,2014_65,Ikaroa-Rāwhiti,MNA,2152.0,0.09866581082939802
186,2014,2014_65,Ikaroa-Rāwhiti,NAT,1189.0,0.05451377745174453
187,2014,2014_65,Ikaroa-Rāwhiti,NZF,2490.0,0.11416257851542799
188,2014,2014_65,Ikaroa-Rāwhiti,TPM,2699.0,0.1237448993627069
189,2014,2014_65,Ikaroa-Rāwhiti,UNF,6.0,0.00027509055063958555
190,2014,2014_17,Ilam,ACT,349.0,0.009885565375028325
191,2014,2014_17,Ilam,CON,1300.0,0.036823022886924996
192,2014,2014_17,Ilam,GRN,4574.0,0.12956038975753456
193,2014,2014_17,Ilam,LAB,6238.0,0.17669385905279855
194,2014,2014_17,Ilam,MIN,164.0,0.0046453659641966915
195,2014,2014_17,Ilam,MNA,233.0,0.0065998187174257875
196,2014,2014_17,Ilam,NAT,20377.0,0.577186721051439
197,2014,2014_17,Ilam,NZF,1806.0,0.05115567641060503
198,2014,2014_17,Ilam,TPM,171.0,0.004843643779741672
199,2014,2014_17,Ilam,UNF,92.0,0.002605937004305461
200,2014,2014_18,Invercargill,ACT,113.0,0.0033125201536071294
201,2014,2014_18,Invercargill,CON,1256.0,0.036818808079031456
202,2014,2014_18,Invercargill,GRN,2581.0,0.07566030545539823
203,2014,2014_18,Invercargill,LAB,8553.0,0.25072552985665286
204,2014,2014_18,Invercargill,MIN,536.0,0.015712484976401958
205,2014,2014_18,Invercargill,MNA,210.0,0.006156010904933603
206,2014,2014_18,Invercargill,NAT,16880.0,0.4948260194060915
207,2014,2014_18,Invercargill,NZF,3806.0,0.11157036906751092
208,2014,2014_18,Invercargill,TPM,110.0,0.0032245771406795064
209,2014,2014_18,Invercargill,UNF,68.0,0.0019933749596927858
210,2014,2014_19,Kaikōura,ACT,144.0,0.003927022825820175
211,2014,2014_19,Kaikōura,CON,1709.0,0.046606125064768605
212,2014,2014_19,Kaikōura,GRN,3366.0,0.0917941585535466
213,2014,2014_19,Kaikōura,LAB,6269.0,0.17096184788240748
214,2014,2014_19,Kaikōura,MIN,403.0,0.010990209713927295
215,2014,2014_19,Kaikōura,MNA,169.0,0.004608797621969511
216,2014,2014_19,Kaikōura,NAT,20770.0,0.5664185006408683
217,2014,2014_19,Kaikōura,NZF,3612.0,0.09850282254765606
218,2014,2014_19,Kaikōura,TPM,131.0,0.0035724999318225204
219,2014,2014_19,Kaikōura,UNF,96.0,0.00261801521721345
220,2014,2014_20,Kelston,ACT,308.0,0.01003224650662845
221,2014,2014_20,Kelston,CON,910.0,0.029640728315038598
222,2014,2014_20,Kelston,GRN,3298.0,0.1074232109703267
223,2014,2014_20,Kelston,LAB,12934.0,0.4212892088205596
224,2014,2014_20,Kelston,MIN,158.0,0.005146412168984723
225,2014,2014_20,Kelston,MNA,432.0,0.014071202892413927
226,2014,2014_20,Kelston,NAT,9924.0,0.32324679977850884
227,2014,2014_20,Kelston,NZF,2595.0,0.08452493404123644
228,2014,2014_20,Kelston,TPM,94.0,0.0030617895182567345
229,2014,2014_20,Kelston,UNF,48.0,0.001563466988045992
230,2014,2014_21,Mana,ACT,79.0,0.0021562312353294393
231,2014,2014_21,Mana,CON,977.0,0.026666302745783067
232,2014,2014_21,Mana,GRN,4691.0,0.1280364648725367
233,2014,2014_21,Mana,LAB,12601.0,0.34393252906818056
234,2014,2014_21,Mana,MIN,254.0,0.006932692832578197
235,2014,2014_21,Mana,MNA,351.0,0.009580217260767509
236,2014,2014_21,Mana,NAT,14850.0,0.4053168841093946
237,2014,2014_21,Mana,NZF,2493.0,0.0680441072110923
238,2014,2014_21,Mana,TPM,226.0,0.006168458977018396
239,2014,2014_21,Mana,UNF,116.0,0.003166111687319177
240,2014,2014_23,Manukau East,ACT,179.0,0.00673717490308254
241,2014,2014_23,Manukau East,CON,553.0,0.020813730287176785
242,2014,2014_23,Manukau East,GRN,971.0,0.03654635101057623
243,2014,2014_23,Manukau East,LAB,16925.0,0.6370205879031955
244,2014,2014_23,Manukau East,MIN,99.0,0.0037261470134367118
245,2014,2014_23,Manukau East,MNA,276.0,0.010388046219278106
246,2014,2014_23,Manukau East,NAT,5392.0,0.2029432797621288
247,2014,2014_23,Manukau East,NZF,2072.0,0.07798562234182695
248,2014,2014_23,Manukau East,TPM,84.0,0.0031615792841281193
249,2014,2014_23,Manukau East,UNF,18.0,0.0006774812751703113
250,2014,2014_24,Manurewa,ACT,158.0,0.005747544561658785
251,2014,2014_24,Manurewa,CON,776.0,0.02822844670789378
252,2014,2014_24,Manurewa,GRN,1092.0,0.03972353583121135
253,2014,2014_24,Manurewa,LAB,14579.0,0.5303383048381229
254,2014,2014_24,Manurewa,MIN,134.0,0.0048744998181156785
255,2014,2014_24,Manurewa,MNA,315.0,0.011458712259003273
256,2014,2014_24,Manurewa,NAT,7612.0,0.276900691160422
257,2014,2014_24,Manurewa,NZF,2609.0,0.09490723899599854
258,2014,2014_24,Manurewa,TPM,191.0,0.006947981084030557
259,2014,2014_24,Manurewa,UNF,24.0,0.0008730447435431065
260,2014,2014_25,Maungakiekie,ACT,512.0,0.014814386157807934
261,2014,2014_25,Maungakiekie,CON,1095.0,0.03168311102109314
262,2014,2014_25,Maungakiekie,GRN,3270.0,0.09461531784381239
263,2014,2014_25,Maungakiekie,LAB,12199.0,0.35297011081855273
264,2014,2014_25,Maungakiekie,MIN,164.0,0.004745233066172853
265,2014,2014_25,Maungakiekie,MNA,377.0,0.01090824918260467
266,2014,2014_25,Maungakiekie,NAT,14394.0,0.4164810046005613
267,2014,2014_25,Maungakiekie,NZF,2283.0,0.06605711640288187
268,2014,2014_25,Maungakiekie,TPM,187.0,0.0054107230693556324
269,2014,2014_25,Maungakiekie,UNF,80.0,0.00231474783715749
270,2014,2014_26,Mt Albert,ACT,356.0,0.009688129320198116
271,2014,2014_26,Mt Albert,CON,719.0,0.01956675556523159
272,2014,2014_26,Mt Albert,GRN,8005.0,0.21784684047243238
273,2014,2014_26,Mt Albert,LAB,10823.0,0.2945354596418658
274,2014,2014_26,Mt Albert,MIN,134.0,0.0036466554182768194
275,2014,2014_26,Mt Albert,MNA,603.0,0.016409949382245687
276,2014,2014_26,Mt Albert,NAT,14359.0,0.39076362053012575
277,2014,2014_26,Mt Albert,NZF,1512.0,0.041147335764436944
278,2014,2014_26,Mt Albert,TPM,178.0,0.004844064660099058
279,2014,2014_26,Mt Albert,UNF,57.0,0.0015511892450879006
280,2014,2014_27,Mt Roskill,ACT,610.0,0.01798296040800684
281,2014,2014_27,Mt Roskill,CON,1240.0,0.03655552607529259
282,2014,2014_27,Mt Roskill,GRN,3279.0,0.09666578225877775
283,2014,2014_27,Mt Roskill,LAB,12086.0,0.356298458182247
284,2014,2014_27,Mt Roskill,MIN,121.0,0.003567111818637422
285,2014,2014_27,Mt Roskill,MNA,304.0,0.008961999941039474
286,2014,2014_27,Mt Roskill,NAT,14275.0,0.420830753810324
287,2014,2014_27,Mt Roskill,NZF,1805.0,0.05321187464992188
288,2014,2014_27,Mt Roskill,TPM,132.0,0.0038913947112408243
289,2014,2014_27,Mt Roskill,UNF,69.0,0.002034138144512249
290,2014,2014_22,Māngere,ACT,68.0,0.0024873802033799105
291,2014,2014_22,Māngere,CON,839.0,0.030689882215231546
292,2014,2014_22,Māngere,GRN,1084.0,0.03965176677152681
293,2014,2014_22,Māngere,LAB,18470.0,0.6756163581827492
294,2014,2014_22,Māngere,MIN,114.0,0.004170019752725145
295,2014,2014_22,Māngere,MNA,324.0,0.011851635086692515
296,2014,2014_22,Māngere,NAT,4281.0,0.15659521545102056
297,2014,2014_22,Māngere,NZF,2008.0,0.07345087424098325
298,2014,2014_22,Māngere,TPM,124.0,0.0045358109591045435
299,2014,2014_22,Māngere,UNF,26.0,0.0009510571365864364
300,2014,2014_28,Napier,ACT,103.0,0.0028250137136588043
301,2014,2014_28,Napier,CON,2270.0,0.062260010970927045
302,2014,2014_28,Napier,GRN,3198.0,0.08771256171146462
303,2014,2014_28,Napier,LAB,9466.0,0.2596269884805266
304,2014,2014_28,Napier,MIN,267.0,0.007323093801426221
305,2014,2014_28,Napier,MNA,219.0,0.006006582556226001
306,2014,2014_28,Napier,NAT,18005.0,0.49382885353812395
307,2014,2014_28,Napier,NZF,2709.0,0.07430060340098739
308,2014,2014_28,Napier,TPM,160.0,0.004388370817334065
309,2014,2014_28,Napier,UNF,63.0,0.001727921009325288
310,2014,2014_29,Nelson,ACT,151.0,0.003968462549277267
311,2014,2014_29,Nelson,CON,2094.0,0.05503285151116952
312,2014,2014_29,Nelson,GRN,5381.0,0.141419185282523
313,2014,2014_29,Nelson,LAB,9401.0,0.24706964520367936
314,2014,2014_29,Nelson,MIN,664.0,0.01745072273324573
315,2014,2014_29,Nelson,MNA,317.0,0.0083311432325887
316,2014,2014_29,Nelson,NAT,16904.0,0.444257555847569
317,2014,2014_29,Nelson,NZF,2918.0,0.07668856767411301
318,2014,2014_29,Nelson,TPM,125.0,0.0032851511169513796
319,2014,2014_29,Nelson,UNF,95.0,0.0024967148488830486
320,2014,2014_30,New Lynn,ACT,542.0,0.01618683550352407
321,2014,2014_30,New Lynn,CON,1233.0,0.036823557520009556
322,2014,2014_30,New Lynn,GRN,3365.0,0.10049575916855812
323,2014,2014_30,New Lynn,LAB,12085.0,0.3609186477123402
324,2014,2014_30,New Lynn,MIN,178.0,0.005315971807430414
325,2014,2014_30,New Lynn,MNA,367.0,0.010960458726555967
326,2014,2014_30,New Lynn,NAT,13136.0,0.392306773384303
327,2014,2014_30,New Lynn,NZF,2403.0,0.07176561940031059
328,2014,2014_30,New Lynn,TPM,119.0,0.0035539362083383107
329,2014,2014_30,New Lynn,UNF,56.0,0.0016724405686297933
330,2014,2014_31,New Plymouth,ACT,172.0,0.004580193326764839
331,2014,2014_31,New Plymouth,CON,1201.0,0.03198146619444518
332,2014,2014_31,New Plymouth,GRN,3005.0,0.08002023806353686
333,2014,2014_31,New Plymouth,LAB,7947.0,0.2116209091151173
334,2014,2014_31,New Plymouth,MIN,336.0,0.008947354405773173
335,2014,2014_31,New Plymouth,MNA,263.0,0.007003435144995074
336,2014,2014_31,New Plymouth,NAT,20969.0,0.5583841504007669
337,2014,2014_31,New Plymouth,NZF,3395.0,0.09040556014166644
338,2014,2014_31,New Plymouth,TPM,199.0,0.0052991771629430405
339,2014,2014_31,New Plymouth,UNF,66.0,0.0017575160439911592
340,2014,2014_32,North Shore,ACT,545.0,0.014153270833874361
341,2014,2014_32,North Shore,CON,1673.0,0.04344664606435194
342,2014,2014_32,North Shore,GRN,4118.0,0.10694159503466902
343,2014,2014_32,North Shore,LAB,5473.0,0.14213000233723738
344,2014,2014_32,North Shore,MIN,168.0,0.004362843119432831
345,2014,2014_32,North Shore,MNA,250.0,0.006492326070584569
346,2014,2014_32,North Shore,NAT,23762.0,0.6170826083569221
347,2014,2014_32,North Shore,NZF,2246.0,0.05832705741813177
348,2014,2014_32,North Shore,TPM,174.0,0.00451865894512686
349,2014,2014_32,North Shore,UNF,98.0,0.002544991819669151
350,2014,2014_33,Northcote,ACT,573.0,0.016232754468965126
351,2014,2014_33,Northcote,CON,1522.0,0.04311736876398765
352,2014,2014_33,Northcote,GRN,4099.0,0.1161222697526842
353,2014,2014_33,Northcote,LAB,7803.0,0.22105442080512197
354,2014,2014_33,Northcote,MIN,199.0,0.005637553471769739
355,2014,2014_33,Northcote,MNA,336.0,0.009518683248817246
356,2014,2014_33,Northcote,NAT,17900.0,0.5070965183149664
357,2014,2014_33,Northcote,NZF,2584.0,0.07320320688971359
358,2014,2014_33,Northcote,TPM,162.0,0.004589365137822601
359,2014,2014_33,Northcote,UNF,121.0,0.003427859146151449
360,2014,2014_34,Northland,ACT,162.0,0.004556577504008101
361,2014,2014_34,Northland,CON,2243.0,0.06308890951537141
362,2014,2014_34,Northland,GRN,3855.0,0.10842966838241498
363,2014,2014_34,Northland,LAB,5913.0,0.16631507889629568
364,2014,2014_34,Northland,MIN,540.0,0.015188591680027001
365,2014,2014_34,Northland,MNA,601.0,0.01690433999943746
366,2014,2014_34,Northland,NAT,17412.0,0.4897477006159818
367,2014,2014_34,Northland,NZF,4546.0,0.12786544032852362
368,2014,2014_34,Northland,TPM,210.0,0.005906674542232723
369,2014,2014_34,Northland,UNF,71.0,0.001997018535707254
370,2014,2014_37,Pakuranga,ACT,1021.0,0.02957705677867903
371,2014,2014_37,Pakuranga,CON,1930.0,0.05590961761297798
372,2014,2014_37,Pakuranga,GRN,2192.0,0.06349942062572422
373,2014,2014_37,Pakuranga,LAB,5511.0,0.1596465816917729
374,2014,2014_37,Pakuranga,MIN,156.0,0.004519119351100811
375,2014,2014_37,Pakuranga,MNA,214.0,0.0061993047508690615
376,2014,2014_37,Pakuranga,NAT,20854.0,0.6041135573580533
377,2014,2014_37,Pakuranga,NZF,2456.0,0.07114716106604867
378,2014,2014_37,Pakuranga,TPM,108.0,0.0031286210892236383
379,2014,2014_37,Pakuranga,UNF,78.0,0.0022595596755504055
380,2014,2014_38,Palmerston North,ACT,175.0,0.005096988407992078
381,2014,2014_38,Palmerston North,CON,1549.0,0.045115628822741304
382,2014,2014_38,Palmerston North,GRN,3390.0,0.09873594687481796
383,2014,2014_38,Palmerston North,LAB,10632.0,0.309663890021553
384,2014,2014_38,Palmerston North,MIN,204.0,0.00594163220131648
385,2014,2014_38,Palmerston North,MNA,330.0,0.009611463855070775
386,2014,2014_38,Palmerston North,NAT,14835.0,0.43207898875749984
387,2014,2014_38,Palmerston North,NZF,2973.0,0.08659055163977399
388,2014,2014_38,Palmerston North,TPM,166.0,0.0048348575755810565
389,2014,2014_38,Palmerston North,UNF,80.0,0.0023300518436535213
390,2014,2014_39,Papakura,ACT,218.0,0.006304404407299228
391,2014,2014_39,Papakura,CON,1431.0,0.04138349865525319
392,2014,2014_39,Papakura,GRN,1801.0,0.052083634575898666
393,2014,2014_39,Papakura,LAB,8967.0,0.25931924000115675
394,2014,2014_39,Papakura,MIN,185.0,0.005350067960322739
395,2014,2014_39,Papakura,MNA,275.0,0.007952803724804072
396,2014,2014_39,Papakura,NAT,17733.0,0.5128257034616386
397,2014,2014_39,Papakura,NZF,3737.0,0.10807137279851933
398,2014,2014_39,Papakura,TPM,172.0,0.004974117238786547
399,2014,2014_39,Papakura,UNF,60.0,0.0017351571763208884
400,2014,2014_40,Port Hills,ACT,175.0,0.004389815627743635
401,2014,2014_40,Port Hills,CON,1241.0,0.03113006396588486
402,2014,2014_40,Port Hills,GRN,6812.0,0.17087670889251222
403,2014,2014_40,Port Hills,LAB,9514.0,0.23865546218487396
404,2014,2014_40,Port Hills,MIN,225.0,0.0056440486642418165
405,2014,2014_40,Port Hills,MNA,298.0,0.007475228897529161
406,2014,2014_40,Port Hills,NAT,18719.0,0.46955976420418916
407,2014,2014_40,Port Hills,NZF,2641.0,0.06624858898783394
408,2014,2014_40,Port Hills,TPM,160.0,0.004013545716794181
409,2014,2014_40,Port Hills,UNF,80.0,0.0020067728583970904
