,year,electorate_id,electorate_name,party,votes,percentage
60,1999,1996_07,Clutha-Southland,MIN,2340,0.07637823546691909
61,1999,1996_07,Clutha-Southland,NAT,12882,0.4204719783268597
62,1999,1996_07,Clutha-Southland,NZF,1043,0.03404380324444299
63,1999,1996_07,Clutha-Southland,UNF,112,0.003655710415510657
64,1999,1996_08,Coromandel,ACT,2187,0.0633417325571292
65,1999,1996_08,Coromandel,ALL,2241,0.06490572595360153
66,1999,1996_08,Coromandel,GRN,2640,0.07646189938309149
67,1999,1996_08,Coromandel,LAB,12390,0.35884959596837257
68,1999,1996_08,Coromandel,MIN,1760,0.05097459958872766
69,1999,1996_08,Coromandel,NAT,10747,0.3112636487386683
70,1999,1996_08,Coromandel,NZF,2406,0.06968459466504474
71,1999,1996_08,Coromandel,UNF,156,0.0045182031453644975
72,1999,1996_09,Dunedin North,ACT,1485,0.04724033720375378
73,1999,1996_09,Dunedin North,ALL,3902,0.12412915540003182
74,1999,1996_09,Dunedin North,GRN,2336,0.07431207253061874
75,1999,1996_09,Dunedin North,LAB,15052,0.4788293303642437
76,1999,1996_09,Dunedin North,MIN,1681,0.053475425481151584
77,1999,1996_09,Dunedin North,NAT,6427,0.20445363448385556
78,1999,1996_09,Dunedin North,NZF,401,0.012756481628757754
79,1999,1996_09,Dunedin North,UNF,151,0.004803562907587084
80,1999,1996_10,Dunedin South,ACT,1228,0.03427582549473861
81,1999,1996_10,Dunedin South,ALL,4192,0.11700672677031289
82,1999,1996_10,Dunedin South,GRN,1440,0.04019315041728305
83,1999,1996_10,Dunedin South,LAB,18099,0.5051776593072264
84,1999,1996_10,Dunedin South,MIN,1803,0.05032517375163983
85,1999,1996_10,Dunedin South,NAT,8158,0.2277053618779133
86,1999,1996_10,Dunedin South,NZF,758,0.021157227789097607
87,1999,1996_10,Dunedin South,UNF,149,0.004158874591788316
88,1999,1996_11,East Coast,ACT,1784,0.06535756154747949
89,1999,1996_11,East Coast,ALL,2481,0.09089243845252051
90,1999,1996_11,East Coast,GRN,1164,0.04264361078546307
91,1999,1996_11,East Coast,LAB,10348,0.3791031652989449
92,1999,1996_11,East Coast,MIN,1471,0.05389067995310668
93,1999,1996_11,East Coast,NAT,8608,0.31535756154747946
94,1999,1996_11,East Coast,NZF,1366,0.05004396248534584
95,1999,1996_11,East Coast,UNF,74,0.0027110199296600233
96,1999,1996_12,Epsom,ACT,5551,0.16396880723105098
97,1999,1996_12,Epsom,ALL,1133,0.03346724168488214
98,1999,1996_12,Epsom,GRN,1946,0.05748212914278963
99,1999,1996_12,Epsom,LAB,8583,0.25352986353163587
100,1999,1996_12,Epsom,MIN,1041,0.030749689844626928
101,1999,1996_12,Epsom,NAT,14626,0.4320316653866604
102,1999,1996_12,Epsom,NZF,783,0.02312872924912861
103,1999,1996_12,Epsom,UNF,191,0.005641873929225498
104,1999,1996_13,Hamilton East,ACT,2993,0.0912583468000122
105,1999,1996_13,Hamilton East,ALL,2394,0.07299448120254902
106,1999,1996_13,Hamilton East,GRN,1712,0.052199896331981584
107,1999,1996_13,Hamilton East,LAB,10738,0.3274079946336555
108,1999,1996_13,Hamilton East,MIN,1884,0.05744427844010123
109,1999,1996_13,Hamilton East,NAT,11620,0.35430069823459465
110,1999,1996_13,Hamilton East,NZF,1293,0.03942433759185291
111,1999,1996_13,Hamilton East,UNF,163,0.004969966765252919
112,1999,1996_14,Hamilton West,ACT,2414,0.07537625679135702
113,1999,1996_14,Hamilton West,ALL,2604,0.0813089364891026
114,1999,1996_14,Hamilton West,GRN,1366,0.04265284456379192
115,1999,1996_14,Hamilton West,LAB,11769,0.3674826703303566
116,1999,1996_14,Hamilton West,MIN,1903,0.05942047086742022
117,1999,1996_14,Hamilton West,NAT,10491,0.3275775932055205
118,1999,1996_14,Hamilton West,NZF,1376,0.04296509086367326
119,1999,1996_14,Hamilton West,UNF,103,0.003216136888777868
120,1999,1996_61,Hauraki,ACT,137,0.008549141965678627
121,1999,1996_61,Hauraki,ALL,1046,0.06527301092043682
122,1999,1996_61,Hauraki,GRN,968,0.06040561622464899
123,1999,1996_61,Hauraki,LAB,8986,0.5607488299531981
124,1999,1996_61,Hauraki,MIN,1829,0.11413416536661466
125,1999,1996_61,Hauraki,NAT,909,0.05672386895475819
126,1999,1996_61,Hauraki,NZF,2138,0.13341653666146647
127,1999,1996_61,Hauraki,UNF,12,0.000748829953198128
128,1999,1996_15,Hunua,ACT,3543,0.11178772007319998
129,1999,1996_15,Hunua,ALL,1778,0.056098946172777185
130,1999,1996_15,Hunua,GRN,1363,0.043004985170694766
131,1999,1996_15,Hunua,LAB,9430,0.29753265602322204
132,1999,1996_15,Hunua,MIN,1718,0.054205843377295386
133,1999,1996_15,Hunua,NAT,12118,0.3823436612608065
134,1999,1996_15,Hunua,NZF,1561,0.049252224395784694
135,1999,1996_15,Hunua,UNF,183,0.005773963526219473
136,1999,1996_16,Hutt South,ACT,2085,0.06513386023554403
137,1999,1996_16,Hutt South,ALL,2454,0.07666114773046766
138,1999,1996_16,Hutt South,GRN,1465,0.04576551810315204
139,1999,1996_16,Hutt South,LAB,13502,0.4217925088250914
140,1999,1996_16,Hutt South,MIN,1840,0.05748024116709881
141,1999,1996_16,Hutt South,NAT,9678,0.3023335728343382
142,1999,1996_16,Hutt South,NZF,786,0.024554059542032425
143,1999,1996_16,Hutt South,UNF,201,0.006279091562275468
144,1999,1996_62,Ikaroa-Rawhiti,ACT,99,0.005429715351286129
145,1999,1996_62,Ikaroa-Rawhiti,ALL,1223,0.06707618055174683
146,1999,1996_62,Ikaroa-Rawhiti,GRN,727,0.039872758185707236
147,1999,1996_62,Ikaroa-Rawhiti,LAB,10763,0.5903032962211375
148,1999,1996_62,Ikaroa-Rawhiti,MIN,2415,0.13245214720561618
149,1999,1996_62,Ikaroa-Rawhiti,NAT,812,0.04453463500246805
150,1999,1996_62,Ikaroa-Rawhiti,NZF,2185,0.11983765699555751
151,1999,1996_62,Ikaroa-Rawhiti,UNF,9,0.0004936104864805572
152,1999,1996_17,Ilam,ACT,3385,0.1004659721603894
153,1999,1996_17,Ilam,ALL,2159,0.06407859199240198
154,1999,1996_17,Ilam,GRN,1474,0.04374795951681358
155,1999,1996_17,Ilam,LAB,9669,0.28697355533790403
156,1999,1996_17,Ilam,MIN,1780,0.05282996468109103
157,1999,1996_17,Ilam,NAT,14168,0.4205027750571335
158,1999,1996_17,Ilam,NZF,810,0.0240406019054403
159,1999,1996_17,Ilam,UNF,248,0.007360579348826166
160,1999,1996_18,Invercargill,ACT,1051,0.03326475708181674
161,1999,1996_18,Invercargill,ALL,3132,0.09912960911536635
162,1999,1996_18,Invercargill,GRN,974,0.03082766260484254
163,1999,1996_18,Invercargill,LAB,14196,0.44931159993669884
164,1999,1996_18,Invercargill,MIN,1828,0.057857255894920086
165,1999,1996_18,Invercargill,NAT,9453,0.29919291027061246
166,1999,1996_18,Invercargill,NZF,875,0.027694255420161417
167,1999,1996_18,Invercargill,UNF,86,0.0027219496755815794
168,1999,1996_19,Kaikoura,ACT,2134,0.06593542406921056
169,1999,1996_19,Kaikoura,ALL,2717,0.08394871002626293
170,1999,1996_19,Kaikoura,GRN,2168,0.06698594160358412
171,1999,1996_19,Kaikoura,LAB,11357,0.35090375405530666
172,1999,1996_19,Kaikoura,MIN,1954,0.060373860651938824
173,1999,1996_19,Kaikoura,NAT,10688,0.33023327668778
174,1999,1996_19,Kaikoura,NZF,1161,0.03587208404140275
175,1999,1996_19,Kaikoura,UNF,186,0.005746948864514136
176,1999,1996_20,Karapiro,ACT,3069,0.09892341413099535
177,1999,1996_20,Karapiro,ALL,2263,0.07294352759154203
178,1999,1996_20,Karapiro,GRN,1160,0.03739040742650851
179,1999,1996_20,Karapiro,LAB,8551,0.2756253223310985
180,1999,1996_20,Karapiro,MIN,1781,0.05740716864363074
181,1999,1996_20,Karapiro,NAT,12106,0.3902140278494069
182,1999,1996_20,Karapiro,NZF,1971,0.06353145951521402
183,1999,1996_20,Karapiro,UNF,123,0.00396467251160392
184,1999,1996_21,Mana,ACT,1606,0.05326346511010878
185,1999,1996_21,Mana,ALL,2351,0.07797161050676572
186,1999,1996_21,Mana,GRN,1390,0.04609976120986999
187,1999,1996_21,Mana,LAB,13394,0.44421597240647387
188,1999,1996_21,Mana,MIN,1755,0.05820509418944017
189,1999,1996_21,Mana,NAT,8653,0.2869793048553993
190,1999,1996_21,Mana,NZF,694,0.023016715309100558
191,1999,1996_21,Mana,UNF,309,0.010248076412841603
192,1999,1996_22,Mangere,ACT,544,0.023060618906316235
193,1999,1996_22,Mangere,ALL,1945,0.0824501907587961
194,1999,1996_22,Mangere,GRN,603,0.02556167867740568
195,1999,1996_22,Mangere,LAB,15881,0.6732089868588385
196,1999,1996_22,Mangere,MIN,1010,0.04281475201356507
197,1999,1996_22,Mangere,NAT,2863,0.12136498516320475
198,1999,1996_22,Mangere,NZF,688,0.029164900381517592
199,1999,1996_22,Mangere,UNF,56,0.002373887240356083
200,1999,1996_23,Manukau East,ACT,2237,0.07496397573807849
201,1999,1996_23,Manukau East,ALL,1527,0.051171207399215844
202,1999,1996_23,Manukau East,GRN,673,0.022552863509935996
203,1999,1996_23,Manukau East,LAB,13545,0.4539057002111189
204,1999,1996_23,Manukau East,MIN,1213,0.040648771824000535
205,1999,1996_23,Manukau East,NAT,9568,0.3206326865721658
206,1999,1996_23,Manukau East,NZF,955,0.03200294896283637
207,1999,1996_23,Manukau East,UNF,123,0.004121845782648035
208,1999,1996_24,Manurewa,ACT,1361,0.04990100461978441
209,1999,1996_24,Manurewa,ALL,1737,0.0636870279386962
210,1999,1996_24,Manurewa,GRN,859,0.03149519689081176
211,1999,1996_24,Manurewa,LAB,14140,0.5184424726846081
212,1999,1996_24,Manurewa,MIN,1465,0.053714160005866395
213,1999,1996_24,Manurewa,NAT,6730,0.24675515142626678
214,1999,1996_24,Manurewa,NZF,911,0.03340177458385275
215,1999,1996_24,Manurewa,UNF,71,0.0026032118501136616
216,1999,1996_25,Maungakiekie,ACT,2202,0.07727942724784165
217,1999,1996_25,Maungakiekie,ALL,1891,0.06636484874008564
218,1999,1996_25,Maungakiekie,GRN,1183,0.04151751245876325
219,1999,1996_25,Maungakiekie,LAB,13234,0.4644486558573735
220,1999,1996_25,Maungakiekie,MIN,1127,0.03955218642521233
221,1999,1996_25,Maungakiekie,NAT,7878,0.2764792587913245
222,1999,1996_25,Maungakiekie,NZF,810,0.028427037271004423
223,1999,1996_25,Maungakiekie,UNF,169,0.00593107320839475
224,1999,1996_26,Mt Albert,ACT,1776,0.05952341053054932
225,1999,1996_26,Mt Albert,ALL,2146,0.07192412105774709
226,1999,1996_26,Mt Albert,GRN,1675,0.056138351710962896
227,1999,1996_26,Mt Albert,LAB,15327,0.5136910547307035
228,1999,1996_26,Mt Albert,MIN,1210,0.04055367496732245
229,1999,1996_26,Mt Albert,NAT,6823,0.22867580520829842
230,1999,1996_26,Mt Albert,NZF,694,0.02325971109696015
231,1999,1996_26,Mt Albert,UNF,186,0.006233870697456179
232,1999,1996_27,Mt Roskill,ACT,2150,0.06690940777393957
233,1999,1996_27,Mt Roskill,ALL,2024,0.06298820527183892
234,1999,1996_27,Mt Roskill,GRN,1205,0.03750038900818473
235,1999,1996_27,Mt Roskill,LAB,14702,0.4575358665546323
236,1999,1996_27,Mt Roskill,MIN,1900,0.05912924407929543
237,1999,1996_27,Mt Roskill,NAT,8884,0.276475897052874
238,1999,1996_27,Mt Roskill,NZF,1059,0.032956773410512556
239,1999,1996_27,Mt Roskill,UNF,209,0.006504216848722497
240,1999,1996_28,Napier,ACT,1936,0.058364233818697056
241,1999,1996_28,Napier,ALL,3555,0.10717192728588225
242,1999,1996_28,Napier,GRN,1569,0.04730035271773537
243,1999,1996_28,Napier,LAB,14684,0.4426758312984233
244,1999,1996_28,Napier,MIN,1676,0.05052606192155799
245,1999,1996_28,Napier,NAT,8797,0.26520153145820147
246,1999,1996_28,Napier,NZF,844,0.025443911850712972
247,1999,1996_28,Napier,UNF,110,0.0033161496487896054
248,1999,1996_29,Nelson,ACT,1920,0.05510116229014206
249,1999,1996_29,Nelson,ALL,3108,0.08919500645716745
250,1999,1996_29,Nelson,GRN,2835,0.08136030994403788
251,1999,1996_29,Nelson,LAB,14154,0.406198880757641
252,1999,1996_29,Nelson,MIN,2546,0.07306643707849046
253,1999,1996_29,Nelson,NAT,9419,0.27031137896398333
254,1999,1996_29,Nelson,NZF,732,0.02100731812311666
255,1999,1996_29,Nelson,UNF,131,0.003759506385421151
256,1999,1996_30,New Plymouth,ACT,1804,0.05564123126272284
257,1999,1996_30,New Plymouth,ALL,2425,0.07479489235704151
258,1999,1996_30,New Plymouth,GRN,1734,0.05348220344210721
259,1999,1996_30,New Plymouth,LAB,13612,0.41983838134599966
260,1999,1996_30,New Plymouth,MIN,2033,0.06270433656159398
261,1999,1996_30,New Plymouth,NAT,9487,0.2926099562025785
262,1999,1996_30,New Plymouth,NZF,1201,0.03704274875084819
263,1999,1996_30,New Plymouth,UNF,126,0.0038862500771081367
264,1999,1996_31,North Shore,ACT,5052,0.14352272727272727
265,1999,1996_31,North Shore,ALL,1625,0.04616477272727273
266,1999,1996_31,North Shore,GRN,1751,0.04974431818181818
267,1999,1996_31,North Shore,LAB,10113,0.28730113636363636
268,1999,1996_31,North Shore,MIN,1355,0.038494318181818185
269,1999,1996_31,North Shore,NAT,13871,0.3940625
270,1999,1996_31,North Shore,NZF,1171,0.03326704545454545
271,1999,1996_31,North Shore,UNF,262,0.007443181818181818
272,1999,1996_32,Northcote,ACT,3319,0.10511147707119331
273,1999,1996_32,Northcote,ALL,2366,0.07493032683050418
274,1999,1996_32,Northcote,GRN,1459,0.04620597922472764
275,1999,1996_32,Northcote,LAB,11344,0.3592601976184444
276,1999,1996_32,Northcote,MIN,1370,0.04338738282239676
277,1999,1996_32,Northcote,NAT,10502,0.33259437547504433
278,1999,1996_32,Northcote,NZF,1020,0.03230301494806182
279,1999,1996_32,Northcote,UNF,196,0.006207246009627565
280,1999,1996_33,Northland,ACT,2691,0.08752073373012001
281,1999,1996_33,Northland,ALL,2081,0.06768139981136372
282,1999,1996_33,Northland,GRN,2425,0.07886948320161316
283,1999,1996_33,Northland,LAB,9627,0.3131037174358474
284,1999,1996_33,Northland,MIN,1992,0.06478680846911894
285,1999,1996_33,Northland,NAT,9297,0.30237096302078253
286,1999,1996_33,Northland,NZF,2518,0.08189416853676781
287,1999,1996_33,Northland,UNF,116,0.0037727257943864444
288,1999,1996_34,Ohariu-Belmont,ACT,3167,0.08864444257844208
289,1999,1996_34,Ohariu-Belmont,ALL,1894,0.053013127326671704
290,1999,1996_34,Ohariu-Belmont,GRN,1649,0.04615556861757215
291,1999,1996_34,Ohariu-Belmont,LAB,11154,0.3122008564950878
292,1999,1996_34,Ohariu-Belmont,MIN,2023,0.056623841912279226
293,1999,1996_34,Ohariu-Belmont,NAT,14133,0.39558317239062896
294,1999,1996_34,Ohariu-Belmont,NZF,703,0.019676994989783637
295,1999,1996_34,Ohariu-Belmont,UNF,1004,0.028101995689534524
296,1999,1996_35,Otago,ACT,2462,0.07580982879664984
297,1999,1996_35,Otago,ALL,2524,0.07771893090282055
298,1999,1996_35,Otago,GRN,1853,0.057057519398940756
299,1999,1996_35,Otago,LAB,11873,0.3655930533316911
300,1999,1996_35,Otago,MIN,1995,0.06142997906146077
301,1999,1996_35,Otago,NAT,10943,0.33695652173913043
302,1999,1996_35,Otago,NZF,683,0.021030915137332185
303,1999,1996_35,Otago,UNF,143,0.004403251631974381
304,1999,1996_36,Otaki,ACT,1670,0.04635669673837613
305,1999,1996_36,Otaki,ALL,3371,0.09357390700902152
306,1999,1996_36,Otaki,GRN,1444,0.04008327550312283
307,1999,1996_36,Otaki,LAB,15035,0.4173490631505899
308,1999,1996_36,Otaki,MIN,2309,0.06409437890353921
309,1999,1996_36,Otaki,NAT,10575,0.29354614850798055
310,1999,1996_36,Otaki,NZF,1400,0.0388619014573213
311,1999,1996_36,Otaki,UNF,221,0.006134628730048578
312,1999,1996_37,Pakuranga,ACT,4193,0.1290233245122777
313,1999,1996_37,Pakuranga,ALL,1602,0.04929534125176934
314,1999,1996_37,Pakuranga,GRN,1123,0.034555972675241554
315,1999,1996_37,Pakuranga,LAB,9436,0.29035632962028435
316,1999,1996_37,Pakuranga,MIN,1491,0.045879746445935135
317,1999,1996_37,Pakuranga,NAT,13171,0.4052864791679488
318,1999,1996_37,Pakuranga,NZF,1259,0.038740845590497876
319,1999,1996_37,Pakuranga,UNF,223,0.006861960736045295
320,1999,1996_38,Palmerston North,ACT,1837,0.05686954368150579
321,1999,1996_38,Palmerston North,ALL,3412,0.1056281344808371
322,1999,1996_38,Palmerston North,GRN,1636,0.05064701876044827
323,1999,1996_38,Palmerston North,LAB,12671,0.3922667327100489
324,1999,1996_38,Palmerston North,MIN,2266,0.07015045508018079
325,1999,1996_38,Palmerston North,NAT,9315,0.28837223701318804
326,1999,1996_38,Palmerston North,NZF,1025,0.031731781313850536
327,1999,1996_38,Palmerston North,UNF,140,0.004334096959940561
328,1999,1996_39,Port Waikato,ACT,2833,0.09306221667433151
329,1999,1996_39,Port Waikato,ALL,2025,0.06651993955719072
330,1999,1996_39,Port Waikato,GRN,1566,0.05144208659089416
331,1999,1996_39,Port Waikato,LAB,9313,0.3059260232573418
332,1999,1996_39,Port Waikato,MIN,1694,0.05564680375796597
333,1999,1996_39,Port Waikato,NAT,11122,0.3653505025950989
334,1999,1996_39,Port Waikato,NZF,1700,0.05584389987517246
335,1999,1996_39,Port Waikato,UNF,189,0.006208527692004468
336,1999,1996_40,Rakaia,ACT,2417,0.07278805035234596
337,1999,1996_40,Rakaia,ALL,2269,0.06833102451364212
338,1999,1996_40,Rakaia,GRN,1215,0.03658977293260254
339,1999,1996_40,Rakaia,LAB,9455,0.2847376980063844
340,1999,1996_40,Rakaia,MIN,1830,0.05511052219478407
341,1999,1996_40,Rakaia,NAT,14934,0.4497379991567789
342,1999,1996_40,Rakaia,NZF,915,0.027555261097392036
343,1999,1996_40,Rakaia,UNF,171,0.005149671746069988
344,1999,1996_41,Rangitikei,ACT,2259,0.07157114342743086
345,1999,1996_41,Rangitikei,ALL,2916,0.09238665526090675
346,1999,1996_41,Rangitikei,GRN,1176,0.037258815701929474
347,1999,1996_41,Rangitikei,LAB,10544,0.33406203466083706
348,1999,1996_41,Rangitikei,MIN,2328,0.07375724740994202
349,1999,1996_41,Rangitikei,NAT,10585,0.3353610239837785
350,1999,1996_41,Rangitikei,NZF,1514,0.04796755694959288
351,1999,1996_41,Rangitikei,UNF,241,0.007635522605582486
352,1999,1996_42,Rimutaka,ACT,1679,0.05338123549422948
353,1999,1996_42,Rimutaka,ALL,2732,0.08685975900550028
354,1999,1996_42,Rimutaka,GRN,1259,0.04002797825326678
355,1999,1996_42,Rimutaka,LAB,13675,0.43477569707182145
356,1999,1996_42,Rimutaka,MIN,2013,0.06400025434775697
357,1999,1996_42,Rimutaka,NAT,8993,0.28591867230470863
358,1999,1996_42,Rimutaka,NZF,911,0.028963850825040535
359,1999,1996_42,Rimutaka,UNF,191,0.006072552697675897
360,1999,1996_43,Rodney,ACT,3565,0.10580832813937613
361,1999,1996_43,Rodney,ALL,1953,0.057964562372006055
362,1999,1996_43,Rodney,GRN,1995,0.059211112100436294
363,1999,1996_43,Rodney,LAB,10196,0.3026147864541596
364,1999,1996_43,Rodney,MIN,1886,0.05597601875760544
365,1999,1996_43,Rodney,NAT,12034,0.3571661769507019
366,1999,1996_43,Rodney,NZF,1917,0.05689609117620871
367,1999,1996_43,Rodney,UNF,147,0.004362924049505832
368,1999,1996_44,Rongotai,ACT,1899,0.05762578139224373
369,1999,1996_44,Rongotai,ALL,2654,0.08053650543181404
370,1999,1996_44,Rongotai,GRN,2533,0.07686472051951204
371,1999,1996_44,Rongotai,LAB,13704,0.41585240031559145
372,1999,1996_44,Rongotai,MIN,1594,0.0483704557868544
373,1999,1996_44,Rongotai,NAT,9594,0.2911330946167385
374,1999,1996_44,Rongotai,NZF,726,0.02203070947381198
375,1999,1996_44,Rongotai,UNF,250,0.0075863324634338775
376,1999,1996_45,Rotorua,ACT,1710,0.058151397673944095
377,1999,1996_45,Rotorua,ALL,2018,0.0686254505883153
378,1999,1996_45,Rotorua,GRN,1557,0.052948377882064884
379,1999,1996_45,Rotorua,LAB,11299,0.3842413112970142
380,1999,1996_45,Rotorua,MIN,1933,0.0657348840372713
381,1999,1996_45,Rotorua,NAT,9037,0.3073182343739373
382,1999,1996_45,Rotorua,NZF,1708,0.058083384343331296
383,1999,1996_45,Rotorua,UNF,144,0.004896959804121608
384,1999,1996_46,Tamaki,ACT,4975,0.1510551085471383
385,1999,1996_46,Tamaki,ALL,1355,0.04114164262942159
386,1999,1996_46,Tamaki,GRN,1274,0.03868225292242296
387,1999,1996_46,Tamaki,LAB,10345,0.31410353727038104
388,1999,1996_46,Tamaki,MIN,1008,0.030605738575982998
389,1999,1996_46,Tamaki,NAT,12808,0.38888720206467287
390,1999,1996_46,Tamaki,NZF,978,0.029694853499316835
391,1999,1996_46,Tamaki,UNF,192,0.005829664490663428
392,1999,1996_47,Taranaki-King Country,ACT,2556,0.09223441108545034
393,1999,1996_47,Taranaki-King Country,ALL,2371,0.08555860277136258
394,1999,1996_47,Taranaki-King Country,GRN,1187,0.042833429561200925
395,1999,1996_47,Taranaki-King Country,LAB,7099,0.25617061200923785
396,1999,1996_47,Taranaki-King Country,MIN,1708,0.06163394919168591
397,1999,1996_47,Taranaki-King Country,NAT,11215,0.40469832563510394
398,1999,1996_47,Taranaki-King Country,NZF,1433,0.05171045034642032
399,1999,1996_47,Taranaki-King Country,UNF,143,0.005160219399538106
400,1999,1996_48,Taupo,ACT,1976,0.07060673193739728
401,1999,1996_48,Taupo,ALL,1550,0.05538483527478025
402,1999,1996_48,Taupo,GRN,1405,0.05020367326520403
403,1999,1996_48,Taupo,LAB,10876,0.38862288287000646
404,1999,1996_48,Taupo,MIN,1401,0.050060744658043305
405,1999,1996_48,Taupo,NAT,9399,0.3358464946759094
406,1999,1996_48,Taupo,NZF,1269,0.04534410062173944
407,1999,1996_48,Taupo,UNF,110,0.003930536696919888
408,1999,1996_49,Tauranga,ACT,2088,0.06150039763188124
409,1999,1996_49,Tauranga,ALL,1558,0.04588966451650909
410,1999,1996_49,Tauranga,GRN,1634,0.048128184736826604
411,1999,1996_49,Tauranga,LAB,11372,0.334953315071721
412,1999,1996_49,Tauranga,MIN,2670,0.07864274984536537
413,1999,1996_49,Tauranga,NAT,10083,0.2969868339665989
414,1999,1996_49,Tauranga,NZF,4387,0.1292156342964861
415,1999,1996_49,Tauranga,UNF,159,0.0046832199346116465
416,1999,1996_50,Te Atatu,ACT,1592,0.05346228759486869
417,1999,1996_50,Te Atatu,ALL,2727,0.09157767479347169
418,1999,1996_50,Te Atatu,GRN,974,0.03270871112902143
419,1999,1996_50,Te Atatu,LAB,14549,0.48858217475988985
420,1999,1996_50,Te Atatu,MIN,1758,0.05903687285915777
421,1999,1996_50,Te Atatu,NAT,7023,0.23584525488615757
422,1999,1996_50,Te Atatu,NZF,1012,0.03398482100879844
423,1999,1996_50,Te Atatu,UNF,143,0.0048022029686345625
424,1999,1996_63,Te Tai Hauauru,ACT,106,0.006713534739375515
425,1999,1996_63,Te Tai Hauauru,ALL,983,0.062258534422699345
426,1999,1996_63,Te Tai Hauauru,GRN,654,0.041421242637279115
427,1999,1996_63,Te Tai Hauauru,LAB,8755,0.5544999683323834
428,1999,1996_63,Te Tai Hauauru,MIN,2608,0.1651782886819938
429,1999,1996_63,Te Tai Hauauru,NAT,698,0.04420799290645386
430,1999,1996_63,Te Tai Hauauru,NZF,1976,0.12515042117930206
